record_year,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
2018,CHRYSLER 300,3.6,6.0,Auto-8,4WD,Ethanol/Gas,CA,large car,3,13/18,20/27,16/21,4,No
2018,CHRYSLER 300,3.6,6.0,Auto-8,4WD,Ethanol/Gas,FA,large car,3,13/18,20/27,16/21,4,No
2018,CHRYSLER 300,3.6,6.0,Auto-8,4WD,Gasoline,CA,large car,3,18,27,21,4,No
2018,CHRYSLER 300,3.6,6.0,Auto-8,4WD,Gasoline,FA,large car,3,18,27,21,4,No
2018,CHRYSLER 300,5.7,8.0,Auto-8,2WD,Gasoline,CA,large car,3,16,25,19,3,No
2018,CHRYSLER 300,5.7,8.0,Auto-8,2WD,Gasoline,FA,large car,3,16,25,19,3,No
2018,CHRYSLER Pacifica,3.6,6.0,Auto-9,2WD,Gasoline,CA,minivan,3,18,28,22,4,No
2018,CHRYSLER Pacifica,3.6,6.0,Auto-9,2WD,Gasoline,CA,minivan,3,19,28,22,4,No
2018,CHRYSLER Pacifica,3.6,6.0,Auto-9,2WD,Gasoline,FA,minivan,3,18,28,22,4,No
2018,CHRYSLER Pacifica,3.6,6.0,Auto-9,2WD,Gasoline,FA,minivan,3,19,28,22,4,No
2018,DODGE Challenger,3.6,6.0,Auto-8,2WD,Gasoline,CA,midsize car,3,19,30,23,5,No
2018,DODGE Challenger,3.6,6.0,Auto-8,2WD,Gasoline,FA,midsize car,3,19,30,23,5,No
2018,DODGE Challenger,5.7,8.0,Auto-8,2WD,Gasoline,CA,midsize car,3,16,25,19,3,No
2018,DODGE Challenger,5.7,8.0,Auto-8,2WD,Gasoline,FA,midsize car,3,16,25,19,3,No
2018,DODGE Challenger,5.7,8.0,Man-6,2WD,Gasoline,CA,midsize car,1,15,23,18,3,No
2018,DODGE Challenger,5.7,8.0,Man-6,2WD,Gasoline,FA,midsize car,1,15,23,18,3,No
2018,DODGE Challenger,6.4,8.0,Auto-8,2WD,Gasoline,CA,midsize car,1,15,25,18,3,No
2018,DODGE Challenger,6.4,8.0,Auto-8,2WD,Gasoline,FA,midsize car,1,15,25,18,3,No
2018,DODGE Challenger,6.4,8.0,Man-6,2WD,Gasoline,CA,midsize car,1,14,23,17,3,No
2018,DODGE Challenger,6.4,8.0,Man-6,2WD,Gasoline,FA,midsize car,1,14,23,17,3,No
2018,DODGE Challenger GT,3.6,6.0,Auto-8,4WD,Gasoline,CA,midsize car,3,18,27,21,4,No
2018,DODGE Challenger GT,3.6,6.0,Auto-8,4WD,Gasoline,FA,midsize car,3,18,27,21,4,No
2018,DODGE Challenger SRT,6.2,8.0,Auto-8,2WD,Gasoline,CA,midsize car,1,13,22,16,2,No
2018,DODGE Challenger SRT,6.2,8.0,Auto-8,2WD,Gasoline,FA,midsize car,1,13,22,16,2,No
2018,DODGE Challenger SRT,6.2,8.0,Man-6,2WD,Gasoline,CA,midsize car,1,13,21,16,2,No
2018,DODGE Challenger SRT,6.2,8.0,Man-6,2WD,Gasoline,FA,midsize car,1,13,21,16,2,No
2018,DODGE Challenger SRT,6.4,8.0,Auto-8,2WD,Gasoline,CA,midsize car,1,15,25,18,3,No
2018,DODGE Challenger SRT,6.4,8.0,Auto-8,2WD,Gasoline,FA,midsize car,1,15,25,18,3,No
2018,DODGE Challenger SRT,6.4,8.0,Man-6,2WD,Gasoline,CA,midsize car,1,14,23,17,3,No
2018,DODGE Challenger SRT,6.4,8.0,Man-6,2WD,Gasoline,FA,midsize car,1,14,23,17,3,No
2018,DODGE Charger,3.6,6.0,Auto-8,2WD,Ethanol/Gas,CA,large car,3,14/19,22/30,17/23,5,No
2018,DODGE Charger,3.6,6.0,Auto-8,2WD,Ethanol/Gas,FA,large car,3,14/19,22/30,17/23,5,No
2018,DODGE Charger,3.6,6.0,Auto-8,2WD,Gasoline,CA,large car,3,19,30,23,5,No
2018,DODGE Charger,3.6,6.0,Auto-8,2WD,Gasoline,FA,large car,3,19,30,23,5,No
2018,DODGE Charger,3.6,6.0,Auto-8,4WD,Ethanol/Gas,CA,large car,3,13/18,20/27,16/21,4,No
2018,DODGE Charger,3.6,6.0,Auto-8,4WD,Ethanol/Gas,FA,large car,3,13/18,20/27,16/21,4,No
2018,DODGE Charger,3.6,6.0,Auto-8,4WD,Gasoline,CA,large car,3,18,27,21,4,No
2018,DODGE Charger,3.6,6.0,Auto-8,4WD,Gasoline,FA,large car,3,18,27,21,4,No
2018,DODGE Charger,5.7,8.0,Auto-8,2WD,Gasoline,CA,large car,3,16,25,19,3,No
2018,DODGE Charger,5.7,8.0,Auto-8,2WD,Gasoline,FA,large car,3,16,25,19,3,No
2018,DODGE Charger,6.4,8.0,Auto-8,2WD,Gasoline,CA,large car,1,15,25,18,3,No
2018,DODGE Charger,6.4,8.0,Auto-8,2WD,Gasoline,FA,large car,1,15,25,18,3,No
2018,DODGE Charger SRT,6.2,8.0,Auto-8,2WD,Gasoline,CA,large car,1,13,22,16,2,No
2018,DODGE Charger SRT,6.2,8.0,Auto-8,2WD,Gasoline,FA,large car,1,13,22,16,2,No
2018,DODGE Charger SRT,6.4,8.0,Auto-8,2WD,Gasoline,CA,large car,1,15,25,18,3,No
2018,DODGE Charger SRT,6.4,8.0,Auto-8,2WD,Gasoline,FA,large car,1,15,25,18,3,No
2018,DODGE Durango,3.6,6.0,Auto-8,2WD,Gasoline,CA,standard SUV,5,19,26,21,4,No
2018,DODGE Durango,3.6,6.0,Auto-8,2WD,Gasoline,FA,standard SUV,5,19,26,21,4,No
2018,DODGE Durango,3.6,6.0,Auto-8,4WD,Gasoline,CA,standard SUV,5,18,25,21,4,No
2018,DODGE Durango,3.6,6.0,Auto-8,4WD,Gasoline,FA,standard SUV,5,18,25,21,4,No
2018,DODGE Durango,5.7,8.0,Auto-8,2WD,Gasoline,CA,standard SUV,3,14,22,17,3,No
2018,DODGE Durango,5.7,8.0,Auto-8,2WD,Gasoline,FA,standard SUV,3,14,22,17,3,No
2018,DODGE Durango,5.7,8.0,Auto-8,4WD,Gasoline,CA,standard SUV,3,14,22,17,3,No
2018,DODGE Durango,5.7,8.0,Auto-8,4WD,Gasoline,FA,standard SUV,3,14,22,17,3,No
2018,DODGE Durango  SRT,6.4,8.0,Auto-8,4WD,Gasoline,CA,standard SUV,1,13,19,15,2,No
2018,DODGE Durango  SRT,6.4,8.0,Auto-8,4WD,Gasoline,FA,standard SUV,1,13,19,15,2,No
2018,DODGE Journey,2.4,4.0,Auto-4,2WD,Gasoline,CA,small SUV,3,19,25,21,4,No
2018,DODGE Journey,2.4,4.0,Auto-4,2WD,Gasoline,FA,small SUV,3,19,25,21,4,No
2018,DODGE Journey,3.6,6.0,Auto-6,2WD,Ethanol/Gas,FA,small SUV,3,12/17,18/25,14/19,3,No
2018,DODGE Journey,3.6,6.0,Auto-6,4WD,Gasoline,CA,small SUV,3,16,24,19,3,No
2018,DODGE Journey,3.6,6.0,Auto-6,4WD,Gasoline,FA,small SUV,3,16,24,19,3,No
2018,FERRARI 488 Spider,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,15,22,18,3,No
2018,FERRARI 488 Spider,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,16,22,18,3,No
2018,FERRARI 488 Spider,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,15,22,18,3,No
2018,FERRARI 488 Spider,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,16,22,18,3,No
2018,FERRARI 488 gtb,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,15,22,18,3,No
2018,FERRARI 488 gtb,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,16,22,18,3,No
2018,FERRARI 488 gtb,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,15,22,18,3,No
2018,FERRARI 488 gtb,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,16,22,18,3,No
2018,FERRARI 812 Superfast,6.5,12.0,AutoMan-7,2WD,Gasoline,CA,small car,3,12,16,13,1,No
2018,FERRARI 812 Superfast,6.5,12.0,AutoMan-7,2WD,Gasoline,FA,small car,3,12,16,13,1,No
2018,FERRARI California T,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,16,23,18,3,No
2018,FERRARI California T,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,16,23,19,3,No
2018,FERRARI California T,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,16,23,18,3,No
2018,FERRARI California T,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,16,23,19,3,No
2018,FERRARI GTC4Lusso,6.3,12.0,AutoMan-7,4WD,Gasoline,CA,small car,3,12,17,13,1,No
2018,FERRARI GTC4Lusso,6.3,12.0,AutoMan-7,4WD,Gasoline,FA,small car,3,12,17,13,1,No
2018,FERRARI GTC4Lusso T,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,15,21,17,3,No
2018,FERRARI GTC4Lusso T,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,15,21,17,3,No
2018,FIAT 500L,1.4,4.0,Auto-6,2WD,Gasoline,CA,station wagon,3,22,30,25,5,No
2018,FIAT 500L,1.4,4.0,Auto-6,2WD,Gasoline,FA,station wagon,3,22,30,25,5,No
2018,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,CA,pickup,5,19,25,21,4,No
2018,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,CA,pickup,5,20,25,22,4,No
2018,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,CA,pickup,5,20,26,22,4,No
2018,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,FA,pickup,5,19,25,21,4,No
2018,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,FA,pickup,5,20,25,22,4,No
2018,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,FA,pickup,5,20,26,22,4,No
2018,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,5,18,23,20,4,No
2018,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,5,18,24,21,4,No
2018,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,5,19,24,21,4,No
2018,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,5,18,23,20,4,No
2018,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,5,18,24,21,4,No
2018,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,5,19,24,21,4,No
2018,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,CA,pickup,5,19,24,21,4,No
2018,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,CA,pickup,5,19,25,22,4,No
2018,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,FA,pickup,5,19,24,21,4,No
2018,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,FA,pickup,5,19,25,22,4,No
2018,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,CA,pickup,5,17,22,19,3,No
2018,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,CA,pickup,5,18,23,20,4,No
2018,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,FA,pickup,5,17,22,19,3,No
2018,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,FA,pickup,5,18,23,20,4,No
2018,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,CA,pickup,5,17,21,19,3,No
2018,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,CA,pickup,5,17,22,19,3,No
2018,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,CA,pickup,5,18,25,21,4,No
2018,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,FA,pickup,5,17,21,19,3,No
2018,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,FA,pickup,5,17,22,19,3,No
2018,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,FA,pickup,5,18,25,21,4,No
2018,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,5,16,21,18,3,No
2018,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,5,16,22,19,3,No
2018,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,5,17,23,19,3,No
2018,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,5,16,21,18,3,No
2018,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,5,16,22,19,3,No
2018,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,5,17,23,19,3,No
2018,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,CA,pickup,3,16,20,17,3,No
2018,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,CA,pickup,3,16,21,18,3,No
2018,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,CA,pickup,3,17,23,19,3,No
2018,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,FA,pickup,3,16,20,17,3,No
2018,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,FA,pickup,3,16,21,18,3,No
2018,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,FA,pickup,3,17,23,19,3,No
2018,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,CA,pickup,3,15,19,17,3,No
2018,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,CA,pickup,3,16,20,17,3,No
2018,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,CA,pickup,3,16,22,18,3,No
2018,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,FA,pickup,3,15,19,17,3,No
2018,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,FA,pickup,3,16,20,17,3,No
2018,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,FA,pickup,3,16,22,18,3,No
2018,FORD F150 Raptor,3.5,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,3,15,18,16,2,No
2018,FORD F150 Raptor,3.5,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,3,15,18,16,2,No
2018,FORD Flex,3.5,6.0,SemiAuto-6,2WD,Gasoline,FA,standard SUV,3,16,23,19,3,No
2018,FORD Flex,3.5,6.0,SemiAuto-6,2WD,Gasoline,CA,standard SUV,3,16,23,19,3,No
2018,FORD Flex,3.5,6.0,SemiAuto-6,4WD,Gasoline,FA,standard SUV,3,15,21,17,3,No
2018,FORD Flex,3.5,6.0,SemiAuto-6,4WD,Gasoline,CA,standard SUV,3,15,21,17,3,No
2018,FORD Flex,3.5,6.0,SemiAuto-6,4WD,Gasoline,FA,standard SUV,3,16,22,18,3,No
2018,FORD Flex,3.5,6.0,SemiAuto-6,4WD,Gasoline,CA,standard SUV,3,16,22,18,3,No
2018,FORD Fusion,1.5,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,7,23,34,27,6,No
2018,FORD Fusion,1.5,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,7,23,34,27,6,No
2018,FORD Fusion,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,5,21,31,25,5,No
2018,FORD Fusion,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,5,21,31,25,5,No
2018,FORD Fusion,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,5,20,29,23,5,No
2018,FORD Fusion,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,5,20,29,23,5,No
2018,FORD Fusion,2.5,4.0,Auto-6,2WD,Gasoline,CA,midsize car,5,21,32,25,5,No
2018,FORD Fusion,2.5,4.0,Auto-6,2WD,Gasoline,FA,midsize car,5,21,32,25,5,No
2018,FORD Fusion,2.7,6.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,5,17,26,20,4,No
2018,FORD Fusion,2.7,6.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,5,17,26,20,4,No
2018,FORD Fusion Energi Plug-in Hybrid,2.0,4.0,CVT,2WD,Gasoline/Electricity,CA,midsize car,7,43/102,41/91,42/97,10,Elite
2018,FORD Fusion Energi Plug-in Hybrid,2.0,4.0,CVT,2WD,Gasoline/Electricity,FA,midsize car,7,43/102,41/91,42/97,10,Elite
2018,FORD Fusion Hybrid,2.0,4.0,CVT,2WD,Gasoline,CA,midsize car,7,43,41,42,9,Yes
2018,FORD Fusion Hybrid,2.0,4.0,CVT,2WD,Gasoline,FA,midsize car,7,43,41,42,9,Yes
2018,FORD Transit Connect,2.5,4.0,SemiAuto-6,2WD,Ethanol/Gas,FA,special purpose,3,14/19,19/27,16/22,4,No
2018,FORD Transit Connect,2.5,4.0,SemiAuto-6,2WD,Ethanol/Gas,FA,special purpose,3,15/20,20/27,17/23,5,No
2018,FORD Transit Connect,2.5,4.0,SemiAuto-6,2WD,Gasoline,CA,special purpose,3,19,27,22,4,No
2018,FORD Transit Connect,2.5,4.0,SemiAuto-6,2WD,Gasoline,CA,special purpose,3,20,27,23,5,No
2018,FORD Transit Connect,2.5,4.0,SemiAuto-6,2WD,Gasoline,FA,special purpose,3,19,27,22,4,No
2018,FORD Transit Connect,2.5,4.0,SemiAuto-6,2WD,Gasoline,FA,special purpose,3,20,27,23,5,No
2018,GENESIS G80,3.3,6.0,SemiAuto-8,2WD,Gasoline,CA,large car,3,17,25,20,4,No
2018,GENESIS G80,3.3,6.0,SemiAuto-8,2WD,Gasoline,FA,large car,3,17,25,20,4,No
2018,GENESIS G80,3.3,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,17,24,20,4,No
2018,GENESIS G80,3.3,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,17,24,20,4,No
2018,GENESIS G80,3.8,6.0,SemiAuto-8,2WD,Gasoline,CA,large car,5,19,27,22,4,No
2018,GENESIS G80,3.8,6.0,SemiAuto-8,2WD,Gasoline,FA,large car,5,19,27,22,4,No
2018,GENESIS G80,3.8,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,5,18,25,20,4,No
2018,GENESIS G80,3.8,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,5,18,25,20,4,No
2018,GENESIS G80,5.0,8.0,SemiAuto-8,2WD,Gasoline,CA,large car,5,16,24,19,3,No
2018,GENESIS G80,5.0,8.0,SemiAuto-8,2WD,Gasoline,FA,large car,5,16,24,19,3,No
2018,GENESIS G80,5.0,8.0,SemiAuto-8,4WD,Gasoline,CA,large car,5,15,23,18,3,No
2018,GENESIS G80,5.0,8.0,SemiAuto-8,4WD,Gasoline,FA,large car,5,15,23,18,3,No
2018,GENESIS G90,3.3,6.0,SemiAuto-8,2WD,Gasoline,FA,large car,3,17,24,20,4,No
2018,GENESIS G90,3.3,6.0,SemiAuto-8,2WD,Gasoline,CA,large car,3,17,24,20,4,No
2018,GENESIS G90,3.3,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,17,24,20,4,No
2018,GENESIS G90,3.3,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,17,24,20,4,No
2018,GENESIS G90,5.0,8.0,SemiAuto-8,2WD,Gasoline,CA,large car,5,16,24,19,3,No
2018,GENESIS G90,5.0,8.0,SemiAuto-8,2WD,Gasoline,FA,large car,5,16,24,19,3,No
2018,GENESIS G90,5.0,8.0,SemiAuto-8,4WD,Gasoline,CA,large car,5,15,23,18,3,No
2018,GENESIS G90,5.0,8.0,SemiAuto-8,4WD,Gasoline,FA,large car,5,15,23,18,3,No
2018,GMC Acadia,2.5,4.0,Auto-6,2WD,Gasoline,CA,standard SUV,3,21,26,23,5,No
2018,GMC Acadia,2.5,4.0,Auto-6,2WD,Gasoline,FA,standard SUV,3,21,26,23,5,No
2018,GMC Acadia,2.5,4.0,Auto-6,4WD,Gasoline,CA,standard SUV,3,21,25,23,5,No
2018,GMC Acadia,2.5,4.0,Auto-6,4WD,Gasoline,FA,standard SUV,3,21,25,23,5,No
2018,GMC Acadia,3.6,6.0,Auto-6,2WD,Gasoline,CA,standard SUV,5,18,25,21,4,No
2018,GMC Acadia,3.6,6.0,Auto-6,2WD,Gasoline,FA,standard SUV,5,18,25,21,4,No
2018,GMC Acadia,3.6,6.0,Auto-6,4WD,Gasoline,CA,standard SUV,5,17,25,20,4,No
2018,GMC Acadia,3.6,6.0,Auto-6,4WD,Gasoline,FA,standard SUV,5,17,25,20,4,No
2018,GMC Canyon,2.5,4.0,Auto-6,2WD,Gasoline,CA,pickup,5,20,26,22,4,No
2018,GMC Canyon,2.5,4.0,Auto-6,2WD,Gasoline,FA,pickup,5,20,26,22,4,No
2018,GMC Canyon,2.5,4.0,Auto-6,4WD,Gasoline,CA,pickup,5,19,24,21,4,No
2018,GMC Canyon,2.5,4.0,Auto-6,4WD,Gasoline,FA,pickup,5,19,24,21,4,No
2018,GMC Canyon,2.5,4.0,Man-6,2WD,Gasoline,CA,pickup,5,20,26,22,4,No
2018,GMC Canyon,2.5,4.0,Man-6,2WD,Gasoline,FA,pickup,5,20,26,22,4,No
2018,GMC Canyon,2.8,4.0,Auto-6,2WD,Diesel,CA,pickup,3,22,30,25,4,No
2018,GMC Canyon,2.8,4.0,Auto-6,2WD,Diesel,FA,pickup,3,22,30,25,4,No
2018,GMC Canyon,2.8,4.0,Auto-6,4WD,Diesel,CA,pickup,3,20,28,23,4,No
2018,GMC Canyon,2.8,4.0,Auto-6,4WD,Diesel,FA,pickup,3,20,28,23,4,No
2018,GMC Canyon,3.6,6.0,Auto-8,2WD,Gasoline,CA,pickup,5,18,25,20,4,No
2018,GMC Canyon,3.6,6.0,Auto-8,2WD,Gasoline,FA,pickup,5,18,25,20,4,No
2018,GMC Canyon,3.6,6.0,Auto-8,2WD,Gasoline,CA,special purpose,5,15,15,15,2,No
2018,GMC Canyon,3.6,6.0,Auto-8,2WD,Gasoline,FA,special purpose,5,15,15,15,2,No
2018,GMC Canyon,3.6,6.0,Auto-8,4WD,Gasoline,CA,pickup,5,17,24,19,3,No
2018,GMC Canyon,3.6,6.0,Auto-8,4WD,Gasoline,FA,pickup,5,17,24,19,3,No
2018,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Ethanol/Gas,CA,pickup,5,12/18,16/24,14/20,4,No
2018,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Ethanol/Gas,FA,pickup,5,12/18,16/24,14/20,4,No
2018,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Ethanol/Gas,CA,pickup,5,12/17,15/22,13/19,3,No
2018,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Ethanol/Gas,FA,pickup,5,12/17,15/22,13/19,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Ethanol/Gas,CA,pickup,3,12/16,17/23,14/19,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Ethanol/Gas,FA,pickup,3,12/16,17/23,14/19,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,CA,pickup,3,16,23,19,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,CA,special purpose,3,15,20,17,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,FA,pickup,3,16,23,19,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,FA,special purpose,3,15,20,17,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,CA,pickup,3,16,22,18,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,CA,special purpose,3,15,19,17,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,FA,pickup,3,16,22,18,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,FA,special purpose,3,15,19,17,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,CA,pickup,3,18,24,20,4,No
2018,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,FA,pickup,3,18,24,20,4,No
2018,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,CA,pickup,3,16,22,18,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,FA,pickup,3,16,22,18,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,CA,pickup,3,16,21,18,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,FA,pickup,3,16,21,18,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,CA,pickup,3,15,20,17,3,No
2018,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,FA,pickup,3,15,20,17,3,No
2018,GMC Sierra 15,6.2,8.0,Auto-8,2WD,Gasoline,CA,pickup,3,15,21,17,3,No
2018,GMC Sierra 15,6.2,8.0,Auto-8,2WD,Gasoline,FA,pickup,3,15,21,17,3,No
2018,GMC Sierra 15,6.2,8.0,Auto-8,4WD,Gasoline,CA,pickup,3,15,20,17,3,No
2018,GMC Sierra 15,6.2,8.0,Auto-8,4WD,Gasoline,FA,pickup,3,15,20,17,3,No
2018,GMC Terrain,1.5,4.0,Auto-9,2WD,Gasoline,CA,small SUV,5,26,30,28,6,No
2018,GMC Terrain,1.5,4.0,Auto-9,2WD,Gasoline,FA,small SUV,5,26,30,28,6,No
2018,GMC Terrain,1.5,4.0,Auto-9,4WD,Gasoline,CA,small SUV,5,24,28,26,5,No
2018,GMC Terrain,1.5,4.0,Auto-9,4WD,Gasoline,FA,small SUV,5,24,28,26,5,No
2018,GMC Terrain,1.6,4.0,Auto-6,2WD,Diesel,CA,small SUV,3,28,39,32,6,No
2018,GMC Terrain,1.6,4.0,Auto-6,2WD,Diesel,FA,small SUV,3,28,39,32,6,No
2018,GMC Terrain,1.6,4.0,Auto-6,4WD,Diesel,CA,small SUV,3,28,38,32,6,No
2018,GMC Terrain,1.6,4.0,Auto-6,4WD,Diesel,FA,small SUV,3,28,38,32,6,No
2018,GMC Terrain,2.0,4.0,Auto-9,2WD,Gasoline,CA,small SUV,5,22,28,24,5,No
2018,GMC Terrain,2.0,4.0,Auto-9,2WD,Gasoline,FA,small SUV,5,22,28,24,5,No
2018,GMC Terrain,2.0,4.0,Auto-9,4WD,Gasoline,CA,small SUV,5,21,26,23,5,No
2018,GMC Terrain,2.0,4.0,Auto-9,4WD,Gasoline,FA,small SUV,5,21,26,23,5,No
2018,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Ethanol/Gas,CA,standard SUV,3,12/16,17/23,14/19,3,No
2018,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Ethanol/Gas,FA,standard SUV,3,12/16,17/23,14/19,3,No
2018,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Gasoline,CA,standard SUV,3,16,23,19,3,No
2018,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Gasoline,FA,standard SUV,3,16,23,19,3,No
2018,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Ethanol/Gas,CA,standard SUV,3,11/16,16/22,13/18,3,No
2018,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Ethanol/Gas,FA,standard SUV,3,11/16,16/22,13/18,3,No
2018,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Gasoline,CA,standard SUV,3,16,22,18,3,No
2018,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Gasoline,FA,standard SUV,3,16,22,18,3,No
