,record_year,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
414,2018,CHEVROLET Suburban 1500,5.3,80,Auto-6,4WD,Gasoline,FA,standard SUV,3.0,15.0,22.0,18.0,3,No
415,2018,CHEVROLET Tahoe 1500,5.3,80,Auto-6,2WD,Gasoline,CA,standard SUV,3.0,16.0,23.0,19.0,3,No
416,2018,CHEVROLET Tahoe 1500,5.3,80,Auto-6,2WD,Gasoline,FA,standard SUV,3.0,16.0,23.0,19.0,3,No
417,2018,CHEVROLET Tahoe 1500,5.3,80,Auto-6,4WD,Gasoline,CA,standard SUV,3.0,16.0,22.0,18.0,3,No
418,2018,CHEVROLET Tahoe 1500,5.3,80,Auto-6,4WD,Gasoline,FA,standard SUV,3.0,16.0,22.0,18.0,3,No
419,2018,CHEVROLET Tahoe 1500,6.2,80,Auto-10,2WD,Gasoline,CA,standard SUV,3.0,14.0,23.0,17.0,3,No
420,2018,CHEVROLET Tahoe 1500,6.2,80,Auto-10,2WD,Gasoline,FA,standard SUV,3.0,14.0,23.0,17.0,3,No
421,2018,CHEVROLET Tahoe 1500,6.2,80,Auto-10,4WD,Gasoline,CA,standard SUV,3.0,14.0,22.0,17.0,3,No
422,2018,CHEVROLET Tahoe 1500,6.2,80,Auto-10,4WD,Gasoline,FA,standard SUV,3.0,14.0,22.0,17.0,3,No
423,2018,CHEVROLET Traverse,3.6,60,SemiAuto-9,2WD,Gasoline,CA,standard SUV,5.0,18.0,27.0,21.0,4,No
424,2018,CHEVROLET Traverse,3.6,60,SemiAuto-9,2WD,Gasoline,FA,standard SUV,5.0,18.0,27.0,21.0,4,No
425,2018,CHEVROLET Traverse,3.6,60,SemiAuto-9,4WD,Gasoline,CA,standard SUV,5.0,17.0,25.0,20.0,4,No
426,2018,CHEVROLET Traverse,3.6,60,SemiAuto-9,4WD,Gasoline,FA,standard SUV,5.0,17.0,25.0,20.0,4,No
427,2018,CHEVROLET Trax,1.4,40,SemiAuto-6,4WD,Gasoline,CA,small SUV,3.0,24.0,30.0,27.0,6,No
428,2018,CHEVROLET Trax,1.4,40,SemiAuto-6,4WD,Gasoline,FA,small SUV,3.0,24.0,30.0,27.0,6,No
429,2018,CHRYSLER 300,3.6,60,Auto-8,2WD,Gasoline,CA,large car,3.0,19.0,30.0,23.0,5,No
430,2018,CHRYSLER 300,3.6,60,Auto-8,2WD,Gasoline,FA,large car,3.0,19.0,30.0,23.0,5,No
431,2018,CHRYSLER 300,3.6,60,Auto-8,4WD,Gasoline,CA,large car,3.0,18.0,27.0,21.0,4,No
432,2018,CHRYSLER 300,3.6,60,Auto-8,4WD,Gasoline,FA,large car,3.0,18.0,27.0,21.0,4,No
433,2018,CHRYSLER 300,5.7,80,Auto-8,2WD,Gasoline,CA,large car,3.0,16.0,25.0,19.0,3,No
434,2018,CHRYSLER 300,5.7,80,Auto-8,2WD,Gasoline,FA,large car,3.0,16.0,25.0,19.0,3,No
435,2018,CHRYSLER Pacifica,3.6,60,Auto-9,2WD,Gasoline,CA,minivan,3.0,18.0,28.0,22.0,4,No
436,2018,CHRYSLER Pacifica,3.6,60,Auto-9,2WD,Gasoline,CA,minivan,3.0,19.0,28.0,22.0,4,No
437,2018,CHRYSLER Pacifica,3.6,60,Auto-9,2WD,Gasoline,FA,minivan,3.0,18.0,28.0,22.0,4,No
438,2018,CHRYSLER Pacifica,3.6,60,Auto-9,2WD,Gasoline,FA,minivan,3.0,19.0,28.0,22.0,4,No
439,2018,DODGE Challenger,3.6,60,Auto-8,2WD,Gasoline,CA,midsize car,3.0,19.0,30.0,23.0,5,No
440,2018,DODGE Challenger,3.6,60,Auto-8,2WD,Gasoline,FA,midsize car,3.0,19.0,30.0,23.0,5,No
441,2018,DODGE Challenger,5.7,80,Auto-8,2WD,Gasoline,CA,midsize car,3.0,16.0,25.0,19.0,3,No
442,2018,DODGE Challenger,5.7,80,Auto-8,2WD,Gasoline,FA,midsize car,3.0,16.0,25.0,19.0,3,No
443,2018,DODGE Challenger,5.7,80,Man-6,2WD,Gasoline,CA,midsize car,1.0,15.0,23.0,18.0,3,No
444,2018,DODGE Challenger,5.7,80,Man-6,2WD,Gasoline,FA,midsize car,1.0,15.0,23.0,18.0,3,No
445,2018,DODGE Challenger,6.4,80,Auto-8,2WD,Gasoline,CA,midsize car,1.0,15.0,25.0,18.0,3,No
446,2018,DODGE Challenger,6.4,80,Auto-8,2WD,Gasoline,FA,midsize car,1.0,15.0,25.0,18.0,3,No
447,2018,DODGE Challenger,6.4,80,Man-6,2WD,Gasoline,CA,midsize car,1.0,14.0,23.0,17.0,3,No
448,2018,DODGE Challenger,6.4,80,Man-6,2WD,Gasoline,FA,midsize car,1.0,14.0,23.0,17.0,3,No
449,2018,DODGE Challenger GT,3.6,60,Auto-8,4WD,Gasoline,CA,midsize car,3.0,18.0,27.0,21.0,4,No
450,2018,DODGE Challenger GT,3.6,60,Auto-8,4WD,Gasoline,FA,midsize car,3.0,18.0,27.0,21.0,4,No
451,2018,DODGE Challenger SRT,6.2,80,Auto-8,2WD,Gasoline,CA,midsize car,1.0,13.0,22.0,16.0,2,No
452,2018,DODGE Challenger SRT,6.2,80,Auto-8,2WD,Gasoline,FA,midsize car,1.0,13.0,22.0,16.0,2,No
453,2018,DODGE Challenger SRT,6.2,80,Man-6,2WD,Gasoline,CA,midsize car,1.0,13.0,21.0,16.0,2,No
454,2018,DODGE Challenger SRT,6.2,80,Man-6,2WD,Gasoline,FA,midsize car,1.0,13.0,21.0,16.0,2,No
455,2018,DODGE Challenger SRT,6.4,80,Auto-8,2WD,Gasoline,CA,midsize car,1.0,15.0,25.0,18.0,3,No
456,2018,DODGE Challenger SRT,6.4,80,Auto-8,2WD,Gasoline,FA,midsize car,1.0,15.0,25.0,18.0,3,No
457,2018,DODGE Challenger SRT,6.4,80,Man-6,2WD,Gasoline,CA,midsize car,1.0,14.0,23.0,17.0,3,No
458,2018,DODGE Challenger SRT,6.4,80,Man-6,2WD,Gasoline,FA,midsize car,1.0,14.0,23.0,17.0,3,No
459,2018,DODGE Charger,3.6,60,Auto-8,2WD,Gasoline,CA,large car,3.0,19.0,30.0,23.0,5,No
460,2018,DODGE Charger,3.6,60,Auto-8,2WD,Gasoline,FA,large car,3.0,19.0,30.0,23.0,5,No
461,2018,DODGE Charger,3.6,60,Auto-8,4WD,Gasoline,CA,large car,3.0,18.0,27.0,21.0,4,No
462,2018,DODGE Charger,3.6,60,Auto-8,4WD,Gasoline,FA,large car,3.0,18.0,27.0,21.0,4,No
463,2018,DODGE Charger,5.7,80,Auto-8,2WD,Gasoline,CA,large car,3.0,16.0,25.0,19.0,3,No
464,2018,DODGE Charger,5.7,80,Auto-8,2WD,Gasoline,FA,large car,3.0,16.0,25.0,19.0,3,No
465,2018,DODGE Charger,6.4,80,Auto-8,2WD,Gasoline,CA,large car,1.0,15.0,25.0,18.0,3,No
466,2018,DODGE Charger,6.4,80,Auto-8,2WD,Gasoline,FA,large car,1.0,15.0,25.0,18.0,3,No
467,2018,DODGE Charger SRT,6.2,80,Auto-8,2WD,Gasoline,CA,large car,1.0,13.0,22.0,16.0,2,No
468,2018,DODGE Charger SRT,6.2,80,Auto-8,2WD,Gasoline,FA,large car,1.0,13.0,22.0,16.0,2,No
469,2018,DODGE Charger SRT,6.4,80,Auto-8,2WD,Gasoline,CA,large car,1.0,15.0,25.0,18.0,3,No
470,2018,DODGE Charger SRT,6.4,80,Auto-8,2WD,Gasoline,FA,large car,1.0,15.0,25.0,18.0,3,No
471,2018,DODGE Durango,3.6,60,Auto-8,2WD,Gasoline,CA,standard SUV,5.0,19.0,26.0,21.0,4,No
472,2018,DODGE Durango,3.6,60,Auto-8,2WD,Gasoline,FA,standard SUV,5.0,19.0,26.0,21.0,4,No
473,2018,DODGE Durango,3.6,60,Auto-8,4WD,Gasoline,CA,standard SUV,5.0,18.0,25.0,21.0,4,No
474,2018,DODGE Durango,3.6,60,Auto-8,4WD,Gasoline,FA,standard SUV,5.0,18.0,25.0,21.0,4,No
475,2018,DODGE Durango,5.7,80,Auto-8,2WD,Gasoline,CA,standard SUV,3.0,14.0,22.0,17.0,3,No
476,2018,DODGE Durango,5.7,80,Auto-8,2WD,Gasoline,FA,standard SUV,3.0,14.0,22.0,17.0,3,No
477,2018,DODGE Durango,5.7,80,Auto-8,4WD,Gasoline,CA,standard SUV,3.0,14.0,22.0,17.0,3,No
478,2018,DODGE Durango,5.7,80,Auto-8,4WD,Gasoline,FA,standard SUV,3.0,14.0,22.0,17.0,3,No
479,2018,DODGE Durango  SRT,6.4,80,Auto-8,4WD,Gasoline,CA,standard SUV,1.0,13.0,19.0,15.0,2,No
480,2018,DODGE Durango  SRT,6.4,80,Auto-8,4WD,Gasoline,FA,standard SUV,1.0,13.0,19.0,15.0,2,No
481,2018,DODGE Journey,2.4,40,Auto-4,2WD,Gasoline,CA,small SUV,3.0,19.0,25.0,21.0,4,No
482,2018,DODGE Journey,2.4,40,Auto-4,2WD,Gasoline,FA,small SUV,3.0,19.0,25.0,21.0,4,No
483,2018,DODGE Journey,3.6,60,Auto-6,4WD,Gasoline,CA,small SUV,3.0,16.0,24.0,19.0,3,No
484,2018,DODGE Journey,3.6,60,Auto-6,4WD,Gasoline,FA,small SUV,3.0,16.0,24.0,19.0,3,No
485,2018,FERRARI 488 Spider,3.9,80,AutoMan-7,2WD,Gasoline,CA,small car,3.0,15.0,22.0,18.0,3,No
486,2018,FERRARI 488 Spider,3.9,80,AutoMan-7,2WD,Gasoline,CA,small car,3.0,16.0,22.0,18.0,3,No
487,2018,FERRARI 488 Spider,3.9,80,AutoMan-7,2WD,Gasoline,FA,small car,3.0,15.0,22.0,18.0,3,No
488,2018,FERRARI 488 Spider,3.9,80,AutoMan-7,2WD,Gasoline,FA,small car,3.0,16.0,22.0,18.0,3,No
489,2018,FERRARI 488 gtb,3.9,80,AutoMan-7,2WD,Gasoline,CA,small car,3.0,15.0,22.0,18.0,3,No
490,2018,FERRARI 488 gtb,3.9,80,AutoMan-7,2WD,Gasoline,CA,small car,3.0,16.0,22.0,18.0,3,No
491,2018,FERRARI 488 gtb,3.9,80,AutoMan-7,2WD,Gasoline,FA,small car,3.0,15.0,22.0,18.0,3,No
492,2018,FERRARI 488 gtb,3.9,80,AutoMan-7,2WD,Gasoline,FA,small car,3.0,16.0,22.0,18.0,3,No
493,2018,FERRARI 812 Superfast,6.5,120,AutoMan-7,2WD,Gasoline,CA,small car,3.0,12.0,16.0,13.0,1,No
494,2018,FERRARI 812 Superfast,6.5,120,AutoMan-7,2WD,Gasoline,FA,small car,3.0,12.0,16.0,13.0,1,No
495,2018,FERRARI California T,3.9,80,AutoMan-7,2WD,Gasoline,CA,small car,3.0,16.0,23.0,18.0,3,No
496,2018,FERRARI California T,3.9,80,AutoMan-7,2WD,Gasoline,CA,small car,3.0,16.0,23.0,19.0,3,No
497,2018,FERRARI California T,3.9,80,AutoMan-7,2WD,Gasoline,FA,small car,3.0,16.0,23.0,18.0,3,No
498,2018,FERRARI California T,3.9,80,AutoMan-7,2WD,Gasoline,FA,small car,3.0,16.0,23.0,19.0,3,No
499,2018,FERRARI GTC4Lusso,6.3,120,AutoMan-7,4WD,Gasoline,CA,small car,3.0,12.0,17.0,13.0,1,No
500,2018,FERRARI GTC4Lusso,6.3,120,AutoMan-7,4WD,Gasoline,FA,small car,3.0,12.0,17.0,13.0,1,No
501,2018,FERRARI GTC4Lusso T,3.9,80,AutoMan-7,2WD,Gasoline,CA,small car,3.0,15.0,21.0,17.0,3,No
502,2018,FERRARI GTC4Lusso T,3.9,80,AutoMan-7,2WD,Gasoline,FA,small car,3.0,15.0,21.0,17.0,3,No
503,2018,FIAT 500L,1.4,40,Auto-6,2WD,Gasoline,CA,station wagon,3.0,22.0,30.0,25.0,5,No
504,2018,FIAT 500L,1.4,40,Auto-6,2WD,Gasoline,FA,station wagon,3.0,22.0,30.0,25.0,5,No
505,2018,FORD F150,2.7,60,SemiAuto-10,2WD,Gasoline,CA,pickup,5.0,19.0,25.0,21.0,4,No
506,2018,FORD F150,2.7,60,SemiAuto-10,2WD,Gasoline,CA,pickup,5.0,20.0,25.0,22.0,4,No
507,2018,FORD F150,2.7,60,SemiAuto-10,2WD,Gasoline,CA,pickup,5.0,20.0,26.0,22.0,4,No
508,2018,FORD F150,2.7,60,SemiAuto-10,2WD,Gasoline,FA,pickup,5.0,19.0,25.0,21.0,4,No
509,2018,FORD F150,2.7,60,SemiAuto-10,2WD,Gasoline,FA,pickup,5.0,20.0,25.0,22.0,4,No
510,2018,FORD F150,2.7,60,SemiAuto-10,2WD,Gasoline,FA,pickup,5.0,20.0,26.0,22.0,4,No
511,2018,FORD F150,2.7,60,SemiAuto-10,4WD,Gasoline,CA,pickup,5.0,18.0,23.0,20.0,4,No
512,2018,FORD F150,2.7,60,SemiAuto-10,4WD,Gasoline,CA,pickup,5.0,18.0,24.0,21.0,4,No
513,2018,FORD F150,2.7,60,SemiAuto-10,4WD,Gasoline,CA,pickup,5.0,19.0,24.0,21.0,4,No
514,2018,FORD F150,2.7,60,SemiAuto-10,4WD,Gasoline,FA,pickup,5.0,18.0,23.0,20.0,4,No
515,2018,FORD F150,2.7,60,SemiAuto-10,4WD,Gasoline,FA,pickup,5.0,18.0,24.0,21.0,4,No
516,2018,FORD F150,2.7,60,SemiAuto-10,4WD,Gasoline,FA,pickup,5.0,19.0,24.0,21.0,4,No
517,2018,FORD F150,3.3,60,SemiAuto-6,2WD,Gasoline,CA,pickup,5.0,19.0,24.0,21.0,4,No
518,2018,FORD F150,3.3,60,SemiAuto-6,2WD,Gasoline,CA,pickup,5.0,19.0,25.0,22.0,4,No
519,2018,FORD F150,3.3,60,SemiAuto-6,2WD,Gasoline,FA,pickup,5.0,19.0,24.0,21.0,4,No
520,2018,FORD F150,3.3,60,SemiAuto-6,2WD,Gasoline,FA,pickup,5.0,19.0,25.0,22.0,4,No
521,2018,FORD F150,3.3,60,SemiAuto-6,4WD,Gasoline,CA,pickup,5.0,17.0,22.0,19.0,3,No
522,2018,FORD F150,3.3,60,SemiAuto-6,4WD,Gasoline,CA,pickup,5.0,18.0,23.0,20.0,4,No
523,2018,FORD F150,3.3,60,SemiAuto-6,4WD,Gasoline,FA,pickup,5.0,17.0,22.0,19.0,3,No
524,2018,FORD F150,3.3,60,SemiAuto-6,4WD,Gasoline,FA,pickup,5.0,18.0,23.0,20.0,4,No
525,2018,FORD F150,3.5,60,SemiAuto-10,2WD,Gasoline,CA,pickup,5.0,17.0,21.0,19.0,3,No
526,2018,FORD F150,3.5,60,SemiAuto-10,2WD,Gasoline,CA,pickup,5.0,17.0,22.0,19.0,3,No
527,2018,FORD F150,3.5,60,SemiAuto-10,2WD,Gasoline,CA,pickup,5.0,18.0,25.0,21.0,4,No
528,2018,FORD F150,3.5,60,SemiAuto-10,2WD,Gasoline,FA,pickup,5.0,17.0,21.0,19.0,3,No
529,2018,FORD F150,3.5,60,SemiAuto-10,2WD,Gasoline,FA,pickup,5.0,17.0,22.0,19.0,3,No
530,2018,FORD F150,3.5,60,SemiAuto-10,2WD,Gasoline,FA,pickup,5.0,18.0,25.0,21.0,4,No
531,2018,FORD F150,3.5,60,SemiAuto-10,4WD,Gasoline,CA,pickup,5.0,16.0,21.0,18.0,3,No
532,2018,FORD F150,3.5,60,SemiAuto-10,4WD,Gasoline,CA,pickup,5.0,16.0,22.0,19.0,3,No
533,2018,FORD F150,3.5,60,SemiAuto-10,4WD,Gasoline,CA,pickup,5.0,17.0,23.0,19.0,3,No
534,2018,FORD F150,3.5,60,SemiAuto-10,4WD,Gasoline,FA,pickup,5.0,16.0,21.0,18.0,3,No
535,2018,FORD F150,3.5,60,SemiAuto-10,4WD,Gasoline,FA,pickup,5.0,16.0,22.0,19.0,3,No
536,2018,FORD F150,3.5,60,SemiAuto-10,4WD,Gasoline,FA,pickup,5.0,17.0,23.0,19.0,3,No
537,2018,FORD F150,5.0,80,SemiAuto-10,2WD,Gasoline,CA,pickup,3.0,16.0,20.0,17.0,3,No
538,2018,FORD F150,5.0,80,SemiAuto-10,2WD,Gasoline,CA,pickup,3.0,16.0,21.0,18.0,3,No
539,2018,FORD F150,5.0,80,SemiAuto-10,2WD,Gasoline,CA,pickup,3.0,17.0,23.0,19.0,3,No
540,2018,FORD F150,5.0,80,SemiAuto-10,2WD,Gasoline,FA,pickup,3.0,16.0,20.0,17.0,3,No
541,2018,FORD F150,5.0,80,SemiAuto-10,2WD,Gasoline,FA,pickup,3.0,16.0,21.0,18.0,3,No
542,2018,FORD F150,5.0,80,SemiAuto-10,2WD,Gasoline,FA,pickup,3.0,17.0,23.0,19.0,3,No
543,2018,FORD F150,5.0,80,SemiAuto-10,4WD,Gasoline,CA,pickup,3.0,15.0,19.0,17.0,3,No
544,2018,FORD F150,5.0,80,SemiAuto-10,4WD,Gasoline,CA,pickup,3.0,16.0,20.0,17.0,3,No
545,2018,FORD F150,5.0,80,SemiAuto-10,4WD,Gasoline,CA,pickup,3.0,16.0,22.0,18.0,3,No
546,2018,FORD F150,5.0,80,SemiAuto-10,4WD,Gasoline,FA,pickup,3.0,15.0,19.0,17.0,3,No
547,2018,FORD F150,5.0,80,SemiAuto-10,4WD,Gasoline,FA,pickup,3.0,16.0,20.0,17.0,3,No
548,2018,FORD F150,5.0,80,SemiAuto-10,4WD,Gasoline,FA,pickup,3.0,16.0,22.0,18.0,3,No
549,2018,FORD F150 Raptor,3.5,60,SemiAuto-10,4WD,Gasoline,CA,pickup,3.0,15.0,18.0,16.0,2,No
550,2018,FORD F150 Raptor,3.5,60,SemiAuto-10,4WD,Gasoline,FA,pickup,3.0,15.0,18.0,16.0,2,No
551,2018,FORD Flex,3.5,60,SemiAuto-6,2WD,Gasoline,FA,standard SUV,3.0,16.0,23.0,19.0,3,No
552,2018,FORD Flex,3.5,60,SemiAuto-6,2WD,Gasoline,CA,standard SUV,3.0,16.0,23.0,19.0,3,No
553,2018,FORD Flex,3.5,60,SemiAuto-6,4WD,Gasoline,FA,standard SUV,3.0,15.0,21.0,17.0,3,No
554,2018,FORD Flex,3.5,60,SemiAuto-6,4WD,Gasoline,CA,standard SUV,3.0,15.0,21.0,17.0,3,No
555,2018,FORD Flex,3.5,60,SemiAuto-6,4WD,Gasoline,FA,standard SUV,3.0,16.0,22.0,18.0,3,No
556,2018,FORD Flex,3.5,60,SemiAuto-6,4WD,Gasoline,CA,standard SUV,3.0,16.0,22.0,18.0,3,No
557,2018,FORD Fusion,1.5,40,SemiAuto-6,2WD,Gasoline,CA,midsize car,7.0,23.0,34.0,27.0,6,No
558,2018,FORD Fusion,1.5,40,SemiAuto-6,2WD,Gasoline,FA,midsize car,7.0,23.0,34.0,27.0,6,No
559,2018,FORD Fusion,2.0,40,SemiAuto-6,2WD,Gasoline,CA,midsize car,5.0,21.0,31.0,25.0,5,No
560,2018,FORD Fusion,2.0,40,SemiAuto-6,2WD,Gasoline,FA,midsize car,5.0,21.0,31.0,25.0,5,No
561,2018,FORD Fusion,2.0,40,SemiAuto-6,4WD,Gasoline,CA,midsize car,5.0,20.0,29.0,23.0,5,No
562,2018,FORD Fusion,2.0,40,SemiAuto-6,4WD,Gasoline,FA,midsize car,5.0,20.0,29.0,23.0,5,No
563,2018,FORD Fusion,2.5,40,Auto-6,2WD,Gasoline,CA,midsize car,5.0,21.0,32.0,25.0,5,No
564,2018,FORD Fusion,2.5,40,Auto-6,2WD,Gasoline,FA,midsize car,5.0,21.0,32.0,25.0,5,No
565,2018,FORD Fusion,2.7,60,SemiAuto-6,4WD,Gasoline,CA,midsize car,5.0,17.0,26.0,20.0,4,No
566,2018,FORD Fusion,2.7,60,SemiAuto-6,4WD,Gasoline,FA,midsize car,5.0,17.0,26.0,20.0,4,No
567,2018,FORD Fusion Hybrid,2.0,40,CVT,2WD,Gasoline,CA,midsize car,7.0,43.0,41.0,42.0,9,Yes
568,2018,FORD Fusion Hybrid,2.0,40,CVT,2WD,Gasoline,FA,midsize car,7.0,43.0,41.0,42.0,9,Yes
569,2018,FORD Transit Connect,2.5,40,SemiAuto-6,2WD,Gasoline,CA,special purpose,3.0,19.0,27.0,22.0,4,No
570,2018,FORD Transit Connect,2.5,40,SemiAuto-6,2WD,Gasoline,CA,special purpose,3.0,20.0,27.0,23.0,5,No
571,2018,FORD Transit Connect,2.5,40,SemiAuto-6,2WD,Gasoline,FA,special purpose,3.0,19.0,27.0,22.0,4,No
572,2018,FORD Transit Connect,2.5,40,SemiAuto-6,2WD,Gasoline,FA,special purpose,3.0,20.0,27.0,23.0,5,No
573,2018,GENESIS G80,3.3,60,SemiAuto-8,2WD,Gasoline,CA,large car,3.0,17.0,25.0,20.0,4,No
574,2018,GENESIS G80,3.3,60,SemiAuto-8,2WD,Gasoline,FA,large car,3.0,17.0,25.0,20.0,4,No
575,2018,GENESIS G80,3.3,60,SemiAuto-8,4WD,Gasoline,CA,large car,3.0,17.0,24.0,20.0,4,No
576,2018,GENESIS G80,3.3,60,SemiAuto-8,4WD,Gasoline,FA,large car,3.0,17.0,24.0,20.0,4,No
577,2018,GENESIS G80,3.8,60,SemiAuto-8,2WD,Gasoline,CA,large car,5.0,19.0,27.0,22.0,4,No
578,2018,GENESIS G80,3.8,60,SemiAuto-8,2WD,Gasoline,FA,large car,5.0,19.0,27.0,22.0,4,No
579,2018,GENESIS G80,3.8,60,SemiAuto-8,4WD,Gasoline,CA,large car,5.0,18.0,25.0,20.0,4,No
580,2018,GENESIS G80,3.8,60,SemiAuto-8,4WD,Gasoline,FA,large car,5.0,18.0,25.0,20.0,4,No
581,2018,GENESIS G80,5.0,80,SemiAuto-8,2WD,Gasoline,CA,large car,5.0,16.0,24.0,19.0,3,No
582,2018,GENESIS G80,5.0,80,SemiAuto-8,2WD,Gasoline,FA,large car,5.0,16.0,24.0,19.0,3,No
583,2018,GENESIS G80,5.0,80,SemiAuto-8,4WD,Gasoline,CA,large car,5.0,15.0,23.0,18.0,3,No
584,2018,GENESIS G80,5.0,80,SemiAuto-8,4WD,Gasoline,FA,large car,5.0,15.0,23.0,18.0,3,No
585,2018,GENESIS G90,3.3,60,SemiAuto-8,2WD,Gasoline,FA,large car,3.0,17.0,24.0,20.0,4,No
586,2018,GENESIS G90,3.3,60,SemiAuto-8,2WD,Gasoline,CA,large car,3.0,17.0,24.0,20.0,4,No
587,2018,GENESIS G90,3.3,60,SemiAuto-8,4WD,Gasoline,FA,large car,3.0,17.0,24.0,20.0,4,No
588,2018,GENESIS G90,3.3,60,SemiAuto-8,4WD,Gasoline,CA,large car,3.0,17.0,24.0,20.0,4,No
589,2018,GENESIS G90,5.0,80,SemiAuto-8,2WD,Gasoline,CA,large car,5.0,16.0,24.0,19.0,3,No
590,2018,GENESIS G90,5.0,80,SemiAuto-8,2WD,Gasoline,FA,large car,5.0,16.0,24.0,19.0,3,No
591,2018,GENESIS G90,5.0,80,SemiAuto-8,4WD,Gasoline,CA,large car,5.0,15.0,23.0,18.0,3,No
592,2018,GENESIS G90,5.0,80,SemiAuto-8,4WD,Gasoline,FA,large car,5.0,15.0,23.0,18.0,3,No
593,2018,GMC Acadia,2.5,40,Auto-6,2WD,Gasoline,CA,standard SUV,3.0,21.0,26.0,23.0,5,No
594,2018,GMC Acadia,2.5,40,Auto-6,2WD,Gasoline,FA,standard SUV,3.0,21.0,26.0,23.0,5,No
595,2018,GMC Acadia,2.5,40,Auto-6,4WD,Gasoline,CA,standard SUV,3.0,21.0,25.0,23.0,5,No
596,2018,GMC Acadia,2.5,40,Auto-6,4WD,Gasoline,FA,standard SUV,3.0,21.0,25.0,23.0,5,No
597,2018,GMC Acadia,3.6,60,Auto-6,2WD,Gasoline,CA,standard SUV,5.0,18.0,25.0,21.0,4,No
598,2018,GMC Acadia,3.6,60,Auto-6,2WD,Gasoline,FA,standard SUV,5.0,18.0,25.0,21.0,4,No
599,2018,GMC Acadia,3.6,60,Auto-6,4WD,Gasoline,CA,standard SUV,5.0,17.0,25.0,20.0,4,No
600,2018,GMC Acadia,3.6,60,Auto-6,4WD,Gasoline,FA,standard SUV,5.0,17.0,25.0,20.0,4,No
601,2018,GMC Canyon,2.5,40,Auto-6,2WD,Gasoline,CA,pickup,5.0,20.0,26.0,22.0,4,No
602,2018,GMC Canyon,2.5,40,Auto-6,2WD,Gasoline,FA,pickup,5.0,20.0,26.0,22.0,4,No
603,2018,GMC Canyon,2.5,40,Auto-6,4WD,Gasoline,CA,pickup,5.0,19.0,24.0,21.0,4,No
604,2018,GMC Canyon,2.5,40,Auto-6,4WD,Gasoline,FA,pickup,5.0,19.0,24.0,21.0,4,No
605,2018,GMC Canyon,2.5,40,Man-6,2WD,Gasoline,CA,pickup,5.0,20.0,26.0,22.0,4,No
606,2018,GMC Canyon,2.5,40,Man-6,2WD,Gasoline,FA,pickup,5.0,20.0,26.0,22.0,4,No
607,2018,GMC Canyon,2.8,40,Auto-6,2WD,Diesel,CA,pickup,3.0,22.0,30.0,25.0,4,No
608,2018,GMC Canyon,2.8,40,Auto-6,2WD,Diesel,FA,pickup,3.0,22.0,30.0,25.0,4,No
609,2018,GMC Canyon,2.8,40,Auto-6,4WD,Diesel,CA,pickup,3.0,20.0,28.0,23.0,4,No
610,2018,GMC Canyon,2.8,40,Auto-6,4WD,Diesel,FA,pickup,3.0,20.0,28.0,23.0,4,No
611,2018,GMC Canyon,3.6,60,Auto-8,2WD,Gasoline,CA,pickup,5.0,18.0,25.0,20.0,4,No
612,2018,GMC Canyon,3.6,60,Auto-8,2WD,Gasoline,FA,pickup,5.0,18.0,25.0,20.0,4,No
613,2018,GMC Canyon,3.6,60,Auto-8,2WD,Gasoline,CA,special purpose,5.0,15.0,15.0,15.0,2,No
614,2018,GMC Canyon,3.6,60,Auto-8,2WD,Gasoline,FA,special purpose,5.0,15.0,15.0,15.0,2,No
615,2018,GMC Canyon,3.6,60,Auto-8,4WD,Gasoline,CA,pickup,5.0,17.0,24.0,19.0,3,No
616,2018,GMC Canyon,3.6,60,Auto-8,4WD,Gasoline,FA,pickup,5.0,17.0,24.0,19.0,3,No
617,2018,GMC Sierra 15,5.3,80,Auto-6,2WD,Gasoline,CA,pickup,3.0,16.0,23.0,19.0,3,No
618,2018,GMC Sierra 15,5.3,80,Auto-6,2WD,Gasoline,CA,special purpose,3.0,15.0,20.0,17.0,3,No
619,2018,GMC Sierra 15,5.3,80,Auto-6,2WD,Gasoline,FA,pickup,3.0,16.0,23.0,19.0,3,No
620,2018,GMC Sierra 15,5.3,80,Auto-6,2WD,Gasoline,FA,special purpose,3.0,15.0,20.0,17.0,3,No
621,2018,GMC Sierra 15,5.3,80,Auto-6,4WD,Gasoline,CA,pickup,3.0,16.0,22.0,18.0,3,No
622,2018,GMC Sierra 15,5.3,80,Auto-6,4WD,Gasoline,CA,special purpose,3.0,15.0,19.0,17.0,3,No
623,2018,GMC Sierra 15,5.3,80,Auto-6,4WD,Gasoline,FA,pickup,3.0,16.0,22.0,18.0,3,No
624,2018,GMC Sierra 15,5.3,80,Auto-6,4WD,Gasoline,FA,special purpose,3.0,15.0,19.0,17.0,3,No
625,2018,GMC Sierra 15,5.3,80,Auto-8,2WD,Gasoline,CA,pickup,3.0,18.0,24.0,20.0,4,No
626,2018,GMC Sierra 15,5.3,80,Auto-8,2WD,Gasoline,FA,pickup,3.0,18.0,24.0,20.0,4,No
627,2018,GMC Sierra 15,5.3,80,Auto-8,2WD,Gasoline,CA,pickup,3.0,16.0,22.0,18.0,3,No
628,2018,GMC Sierra 15,5.3,80,Auto-8,2WD,Gasoline,FA,pickup,3.0,16.0,22.0,18.0,3,No
