record_year,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
2008,CHEVROLET Trailblazer,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,3,14,20,17,4,no
2008,CHEVROLET Trailblazer,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,SUV,3,13,19,16,4,no
2008,CHEVROLET Trailblazer,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,3,12,16,14,2,no
2008,CHEVROLET Trailblazer,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FA,SUV,3,12,16,13,1,no
2008,CHEVROLET Uplander,3.9,(6 cyl),Auto-L4,2WD,ethanol/gas,FC,minivan,6/6,12/16,17/23,14/19,7/5,no
2008,CHEVROLET Uplander,3.9,(6 cyl),Auto-L4,2WD,Gasoline,FA,minivan,6,16,23,19,5,no
2008,CHEVROLET Uplander,3.9,(6 cyl),Auto-L4,2WD,Gasoline,CA,minivan,6,16,23,19,5,no
2008,CHEVROLET Van 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,van,6,15,20,17,4,no
2008,CHEVROLET Van 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,van,6,15,20,17,4,no
2008,CHEVROLET Van 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,12,16,14,2,no
2008,CHEVROLET Van 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no
2008,CHEVROLET Van 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,13,17,15,3,no
2008,CHEVROLET Van 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,14,18,15,3,no
2008,CHEVROLET Van 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,12,16,14,2,no
2008,CHEVROLET Van 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no
2008,CHEVROLET Van 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,13,17,15,3,no
2008,CHEVROLET Van 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,14,18,15,3,no
2008,CHEVROLET Van 2500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,van,6/6,10/13,12/17,11/15,5/3,no
2008,CHEVROLET Van 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,van,6,15,20,17,4,no
2008,CHEVROLET Van 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,van,6,15,20,17,4,no
2008,CHEVROLET Van 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no
2008,CHEVROLET Van 2500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,13,17,15,3,no
2008,CHEVROLET Van 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,14,18,15,3,no
2008,CHEVROLET Van 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no
2008,CHEVROLET Van 2500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,13,17,15,3,no
2008,CHEVROLET Van 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,14,18,15,3,no
2008,CHRYSLER 300,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,large car,7,15,22,18,5,no
2008,CHRYSLER 300,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,large car,7,17,24,20,6,yes
2008,CHRYSLER 300,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,large car,7,17,24,20,6,yes
2008,CHRYSLER 300,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FC,large car,7,15,22,18,5,no
2008,CHRYSLER 300,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FC,large car,7,15,23,18,5,no
2008,CHRYSLER 300,2.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,18,26,21,6,no
2008,CHRYSLER 300,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,large car,6,18,26,21,6,no
2008,CHRYSLER 300,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,large car,6,15,22,18,5,no
2008,CHRYSLER 300,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,17,24,20,6,no
2008,CHRYSLER 300,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,17,24,20,6,no
2008,CHRYSLER 300,6.1,(8 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,13,18,15,3,no
2008,CHRYSLER 300,6.1,(8 cyl),Auto-L5,2WD,Gasoline,CA,large car,6,13,18,15,3,no
2008,CHRYSLER Aspen,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,14,19,15,3,no
2008,CHRYSLER Aspen,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,13,19,15,3,no
2008,CHRYSLER Aspen,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,13,18,15,3,no
2008,CHRYSLER Aspen,5.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,SUV,6,13,19,15,3,no
2008,CHRYSLER Aspen,5.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,SUV,6,13,18,15,3,no
2008,CHRYSLER Aspen,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,FA,SUV,3/3,9/14,12/19,10/15,4/3,no
2008,CHRYSLER Aspen,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,FA,SUV,3/3,9/13,12/17,10/15,4/3,no
2008,CHRYSLER Crossfire,3.2,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,15,23,18,5,no
2008,CHRYSLER Crossfire,3.2,(6 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,19,25,21,6,no
2008,CHRYSLER Crossfire,3.2,(6 cyl),Man-6,2WD,Gasoline,CA,small car,6,15,23,18,5,no
2008,CHRYSLER Crossfire,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CA,small car,6,19,25,21,6,no
2008,CHRYSLER PT Cruiser,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,18,24,21,6,yes
2008,CHRYSLER PT Cruiser,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,19,24,21,6,yes
2008,CHRYSLER PT Cruiser,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,7,20,25,22,6,yes
2008,CHRYSLER PT Cruiser,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,18,24,21,6,no
2008,CHRYSLER PT Cruiser,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,19,24,21,6,no
2008,CHRYSLER PT Cruiser,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,SUV,6,20,25,22,6,no
2008,CHRYSLER PT Cruiser,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,SUV,6,21,26,23,7,yes
2008,CHRYSLER PT Cruiser,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,18,24,21,6,no
2008,CHRYSLER PT Cruiser,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,19,24,21,6,no
2008,CHRYSLER PT Cruiser,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,6,20,25,22,6,no
2008,CHRYSLER PT Cruiser,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,6,21,26,23,7,yes
2008,CHRYSLER PT Cruiser Convertible,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,7,18,24,21,6,yes
2008,CHRYSLER PT Cruiser Convertible,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,7,19,24,21,6,yes
2008,CHRYSLER PT Cruiser Convertible,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,20,25,22,6,yes
2008,CHRYSLER PT Cruiser Convertible,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,18,24,21,6,no
2008,CHRYSLER PT Cruiser Convertible,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,19,24,21,6,no
2008,CHRYSLER PT Cruiser Convertible,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,20,25,22,6,no
2008,CHRYSLER PT Cruiser Convertible,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,21,26,23,7,yes
2008,CHRYSLER PT Cruiser Convertible,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,18,24,21,6,no
2008,CHRYSLER PT Cruiser Convertible,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,19,24,21,6,no
2008,CHRYSLER PT Cruiser Convertible,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,20,25,22,6,no
2008,CHRYSLER PT Cruiser Convertible,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,21,26,23,7,yes
2008,CHRYSLER Pacifica,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,15,22,18,5,no
2008,CHRYSLER Pacifica,4.0,(6 cyl),Auto-L6,2WD,Gasoline,CA,SUV,7,15,23,17,4,no
2008,CHRYSLER Pacifica,4.0,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,7,14,22,17,4,no
2008,CHRYSLER Pacifica,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,15,22,18,5,no
2008,CHRYSLER Pacifica,4.0,(6 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,15,23,17,4,no
2008,CHRYSLER Pacifica,4.0,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,14,22,17,4,no
2008,CHRYSLER SRT-8,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,large car,7,17,24,20,6,yes
2008,CHRYSLER SRT-8,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,large car,7,17,24,20,6,yes
2008,CHRYSLER SRT-8,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FC,large car,7,15,23,18,5,no
2008,CHRYSLER SRT-8,2.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,18,26,21,6,no
2008,CHRYSLER SRT-8,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,large car,6,18,26,21,6,no
2008,CHRYSLER SRT-8,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,17,24,20,6,no
2008,CHRYSLER SRT-8,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,17,24,20,6,no
2008,CHRYSLER SRT-8,6.1,(8 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,13,18,15,3,no
2008,CHRYSLER SRT-8,6.1,(8 cyl),Auto-L5,2WD,Gasoline,CA,large car,6,13,18,15,3,no
2008,CHRYSLER Sebring,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,7,21,30,24,7,yes
2008,CHRYSLER Sebring,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,midsize car,7,15,24,18,5,no
2008,CHRYSLER Sebring,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,midsize car,7,16,26,19,5,no
2008,CHRYSLER Sebring,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,21,30,24,7,yes
2008,CHRYSLER Sebring,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,21,30,24,7,yes
2008,CHRYSLER Sebring,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,19,27,22,6,no
2008,CHRYSLER Sebring,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,midsize car,6,15,24,18,5,no
2008,CHRYSLER Sebring,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,midsize car,6,16,26,19,5,no
2008,CHRYSLER Sebring,2.7,(6 cyl),Auto-L4,2WD,ethanol/gas,FA,midsize car,3/3,13/19,20/27,16/22,8/6,no
2008,CHRYSLER Sebring Convertible,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,7,20,29,23,7,yes
2008,CHRYSLER Sebring Convertible,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,small car,7,16,26,19,5,no
2008,CHRYSLER Sebring Convertible,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,20,29,23,7,yes
2008,CHRYSLER Sebring Convertible,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,20,29,23,7,yes
2008,CHRYSLER Sebring Convertible,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,18,26,21,6,no
2008,CHRYSLER Sebring Convertible,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,small car,6,16,26,19,5,no
2008,CHRYSLER Sebring Convertible,2.7,(6 cyl),Auto-L4,2WD,ethanol/gas,FA,small car,3/3,13/18,19/26,15/21,7/6,no
2008,CHRYSLER Town & Country,3.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,minivan,7,17,24,19,5,no
2008,CHRYSLER Town & Country,3.8,(6 cyl),Auto-L6,2WD,Gasoline,CA,minivan,7,16,23,18,5,no
2008,CHRYSLER Town & Country,4.0,(6 cyl),Auto-L6,2WD,Gasoline,CA,minivan,7,16,23,18,5,no
2008,CHRYSLER Town & Country,3.3,(6 cyl),Auto-L4,2WD,ethanol,FC,minivan,6,11,17,13,6,no
2008,CHRYSLER Town & Country,3.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,minivan,6,17,24,19,5,no
2008,CHRYSLER Town & Country,3.8,(6 cyl),Auto-L6,2WD,Gasoline,FA,minivan,6,16,23,18,5,no
2008,CHRYSLER Town & Country,4.0,(6 cyl),Auto-L6,2WD,Gasoline,FA,minivan,6,16,23,18,5,no
2008,DODGE Avenger,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,7,21,30,24,7,yes
2008,DODGE Avenger,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,midsize car,7,15,24,18,5,no
2008,DODGE Avenger,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,midsize car,7,16,26,19,5,no
2008,DODGE Avenger,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,21,30,24,7,yes
2008,DODGE Avenger,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,21,30,24,7,yes
2008,DODGE Avenger,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,19,27,22,6,no
2008,DODGE Avenger,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,midsize car,6,15,24,18,5,no
2008,DODGE Avenger,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,midsize car,6,16,26,19,5,no
2008,DODGE Avenger,2.7,(6 cyl),Auto-L4,2WD,ethanol/gas,FA,midsize car,3/3,13/19,20/27,16/22,8/6,no
2008,DODGE Caliber,2.4,(4 cyl),Auto-AV,4WD,Gasoline,CA,midsize car,7,21,24,22,6,yes
2008,DODGE Caliber,2.4,(4 cyl),Auto-AV,2WD,Gasoline,CA,midsize car,7,21,25,23,7,yes
2008,DODGE Caliber,2.0,(4 cyl),Auto-AV,2WD,Gasoline,FA,midsize car,6,23,27,24,7,yes
2008,DODGE Caliber,2.0,(4 cyl),Auto-AV,2WD,Gasoline,CA,midsize car,6,23,27,24,7,yes
2008,DODGE Caliber,2.4,(4 cyl),Auto-AV,4WD,Gasoline,FA,midsize car,6,21,24,22,6,no
2008,DODGE Caliber,2.4,(4 cyl),Auto-AV,2WD,Gasoline,FA,midsize car,6,21,25,23,7,yes
2008,DODGE Caliber,2.4,(4 cyl),Auto-AV,2WD,Gasoline,CA,midsize car,6,21,25,23,7,yes
2008,DODGE Caravan,3.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,minivan,7,17,24,19,5,no
2008,DODGE Caravan,3.8,(6 cyl),Auto-L6,2WD,Gasoline,CA,minivan,7,16,23,18,5,no
2008,DODGE Caravan,4.0,(6 cyl),Auto-L6,2WD,Gasoline,CA,minivan,7,16,23,18,5,no
2008,DODGE Caravan,3.3,(6 cyl),Auto-L4,2WD,ethanol/gas,FC,minivan,6/6,11/17,17/24,13/19,6/5,no
2008,DODGE Caravan,3.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,minivan,6,17,24,19,5,no
2008,DODGE Caravan,3.8,(6 cyl),Auto-L6,2WD,Gasoline,FA,minivan,6,16,23,18,5,no
2008,DODGE Caravan,4.0,(6 cyl),Auto-L6,2WD,Gasoline,FA,minivan,6,16,23,18,5,no
2008,DODGE Challenger,6.1,(8 cyl),Auto-L5,2WD,Gasoline,FA,midsize car,6,13,18,15,3,no
2008,DODGE Challenger,6.1,(8 cyl),Auto-L5,2WD,Gasoline,CA,midsize car,6,13,18,15,3,no
2008,DODGE Charger,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,large car,7,15,22,18,5,no
2008,DODGE Charger,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,large car,7,17,24,20,6,yes
2008,DODGE Charger,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,large car,7,17,24,20,6,yes
2008,DODGE Charger,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FC,large car,7,15,22,18,5,no
2008,DODGE Charger,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FC,large car,7,15,23,18,5,no
2008,DODGE Charger,2.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,18,26,21,6,no
2008,DODGE Charger,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,large car,6,18,26,21,6,no
2008,DODGE Charger,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,large car,6,15,22,18,5,no
2008,DODGE Charger,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,17,24,20,6,no
2008,DODGE Charger,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,17,24,20,6,no
2008,DODGE Charger,6.1,(8 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,13,18,15,3,no
2008,DODGE Charger,6.1,(8 cyl),Auto-L5,2WD,Gasoline,CA,large car,6,13,18,15,3,no
2008,DODGE Dakota,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,pickup,7,15,20,17,4,no
2008,DODGE Dakota,3.7,(6 cyl),Auto-L4,4WD,Gasoline,CA,pickup,7,14,18,15,3,no
2008,DODGE Dakota,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,14,19,15,3,no
2008,DODGE Dakota,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,pickup,7,14,19,15,3,no
2008,DODGE Dakota,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
2008,DODGE Dakota,3.7,(6 cyl),Man-6,2WD,Gasoline,FA,pickup,6,16,20,18,5,no
2008,DODGE Dakota,3.7,(6 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,14,18,15,3,no
2008,DODGE Dakota,3.7,(6 cyl),Man-6,4WD,Gasoline,FA,pickup,6,15,19,16,4,no
2008,DODGE Dakota,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,15,20,17,4,no
2008,DODGE Dakota,3.7,(6 cyl),Man-6,2WD,Gasoline,CA,pickup,6,16,20,18,5,no
2008,DODGE Dakota,3.7,(6 cyl),Auto-L4,4WD,Gasoline,CA,pickup,6,14,18,15,3,no
2008,DODGE Dakota,3.7,(6 cyl),Man-6,4WD,Gasoline,CA,pickup,6,15,19,16,4,no
2008,DODGE Dakota,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,FA,pickup,3/3,9/14,12/19,10/15,4/3,no
2008,DODGE Dakota,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,FA,pickup,3/3,9/14,12/19,10/15,4/3,no
2008,DODGE Durango,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,14,19,16,4,no
2008,DODGE Durango,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,14,19,15,3,no
2008,DODGE Durango,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,SUV,7,13,17,15,3,no
2008,DODGE Durango,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,14,19,16,4,no
2008,DODGE Durango,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,13,19,15,3,no
2008,DODGE Durango,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,13,18,15,3,no
2008,DODGE Durango,5.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,SUV,6,13,19,15,3,no
2008,DODGE Durango,5.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,SUV,6,13,18,15,3,no
2008,DODGE Durango,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,FA,SUV,3/3,9/14,12/19,10/15,4/3,no
2008,DODGE Durango,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,FA,SUV,3/3,9/13,12/17,10/15,4/3,no
2008,DODGE Magnum,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,17,24,20,6,yes
2008,DODGE Magnum,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,17,24,20,6,yes
2008,DODGE Magnum,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,7,15,22,18,5,no
2008,DODGE Magnum,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FC,SUV,7,15,23,18,5,no
2008,DODGE Magnum,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FC,SUV,7,15,22,18,5,no
2008,DODGE Magnum,2.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,18,26,21,6,no
2008,DODGE Magnum,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,18,26,21,6,no
2008,DODGE Magnum,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,17,24,20,6,no
2008,DODGE Magnum,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,17,24,20,6,no
2008,DODGE Magnum,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,15,22,18,5,no
2008,DODGE Magnum,6.1,(8 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,13,18,15,3,no
2008,DODGE Magnum,6.1,(8 cyl),Auto-L5,2WD,Gasoline,CA,SUV,6,13,18,15,3,no
2008,DODGE Nitro,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,16,22,18,5,no
2008,DODGE Nitro,3.7,(6 cyl),Auto-L4,4WD,Gasoline,CA,SUV,7,15,21,17,4,no
2008,DODGE Nitro,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,16,22,18,5,no
2008,DODGE Nitro,3.7,(6 cyl),Man-6,2WD,Gasoline,FA,SUV,6,16,22,19,5,no
2008,DODGE Nitro,3.7,(6 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,15,21,17,4,no
2008,DODGE Nitro,3.7,(6 cyl),Man-6,4WD,Gasoline,FA,SUV,6,16,22,18,5,no
2008,DODGE Nitro,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,16,22,18,5,no
2008,DODGE Nitro,3.7,(6 cyl),Man-6,2WD,Gasoline,CA,SUV,6,16,22,19,5,no
2008,DODGE Nitro,3.7,(6 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,15,21,17,4,no
2008,DODGE Nitro,3.7,(6 cyl),Man-6,4WD,Gasoline,CA,SUV,6,16,22,18,5,no
2008,DODGE Nitro,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,16,21,18,5,no
2008,DODGE Nitro,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,6,16,21,18,5,no
2008,DODGE RAM 1500,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,pickup,7,14,19,16,4,no
2008,DODGE RAM 1500,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,13,18,15,3,no
2008,DODGE RAM 1500,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,pickup,7,13,17,15,3,no
2008,DODGE RAM 1500,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,14,19,16,4,no
2008,DODGE RAM 1500,3.7,(6 cyl),Man-6,2WD,Gasoline,FA,pickup,6,16,19,17,4,no
2008,DODGE RAM 1500,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,14,19,16,4,no
2008,DODGE RAM 1500,3.7,(6 cyl),Man-6,2WD,Gasoline,CA,pickup,6,16,19,17,4,no
2008,DODGE RAM 1500,4.7,(8 cyl),Man-6,2WD,Gasoline,FA,pickup,6,13,17,14,2,no
2008,DODGE RAM 1500,4.7,(8 cyl),Man-6,4WD,Gasoline,FA,pickup,6,12,16,14,2,no
2008,DODGE RAM 1500,4.7,(8 cyl),Man-6,2WD,Gasoline,CA,pickup,6,13,17,14,2,no
2008,DODGE RAM 1500,4.7,(8 cyl),Man-6,4WD,Gasoline,CA,pickup,6,12,16,14,2,no
2008,DODGE RAM 1500,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,13,19,15,3,no
2008,DODGE RAM 1500,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,pickup,6,13,17,14,2,no
2008,DODGE RAM 1500,5.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,pickup,6,13,19,15,3,no
2008,DODGE RAM 1500,5.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,pickup,6,13,17,14,2,no
2008,DODGE RAM 1500,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,FA,pickup,3/3,9/13,12/18,10/15,4/3,no
2008,DODGE RAM 1500,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,FA,pickup,3/3,9/13,12/17,10/15,4/3,no
2008,DODGE Viper,8.4,(10 cyl),Man-6,2WD,Gasoline,FA,small car,6,13,22,16,4,no
2008,DODGE Viper,8.4,(10 cyl),Man-6,2WD,Gasoline,CA,small car,6,13,22,16,4,no
2008,DODGE Viper Convertible,8.4,(10 cyl),Man-6,2WD,Gasoline,FA,small car,6,13,22,16,4,no
2008,DODGE Viper Convertible,8.4,(10 cyl),Man-6,2WD,Gasoline,CA,small car,6,13,22,16,4,no
2008,FERRARI 599 GTB Fiorano,5.9,(12 cyl),Auto-6,2WD,Gasoline,FA,small car,6,11,15,12,0,no
2008,FERRARI 599 GTB Fiorano,5.9,(12 cyl),Man-6,2WD,Gasoline,FA,small car,6,11,15,12,0,no
2008,FERRARI 599 GTB Fiorano,5.9,(12 cyl),Auto-6,2WD,Gasoline,CA,small car,6,11,15,12,0,no
2008,FERRARI 599 GTB Fiorano,5.9,(12 cyl),Man-6,2WD,Gasoline,CA,small car,6,11,15,12,0,no
2008,FERRARI 612 Scaglietti,5.7,(12 cyl),Auto-6,2WD,Gasoline,FA,midsize car,6,9,16,11,0,no
2008,FERRARI 612 Scaglietti,5.7,(12 cyl),Man-6,2WD,Gasoline,FA,midsize car,6,10,15,12,0,no
2008,FERRARI 612 Scaglietti,5.7,(12 cyl),Auto-6,2WD,Gasoline,CA,midsize car,6,9,16,11,0,no
2008,FERRARI 612 Scaglietti,5.7,(12 cyl),Man-6,2WD,Gasoline,CA,midsize car,6,10,15,12,0,no
2008,FORD Crown Victoria FFV,4.6,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,large car,6/6,11/15,16/23,13/18,6/5,no
2008,FORD Edge,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,SUV,7,16,24,19,5,no
