,record_year,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
1119,2008,LAND ROVER Range Rover Sport,4.2,8,Auto-S6,4WD,Gasoline,CA,SUV,6.0,12.0,18.0,14.0,2,no
1120,2008,LAND ROVER Range Rover Sport,4.4,8,Auto-S6,4WD,Gasoline,FA,SUV,6.0,12.0,18.0,15.0,3,no
1121,2008,LEXUS ES 350,3.5,6,Auto-S6,2WD,Gasoline,CA,midsize car,7.0,19.0,27.0,22.0,6,yes
1122,2008,LEXUS ES 350,3.5,6,Auto-S6,2WD,Gasoline,FA,midsize car,6.0,19.0,27.0,22.0,6,no
1123,2008,LEXUS GS 350,3.5,6,Auto-S6,4WD,Gasoline,CA,midsize car,7.0,18.0,25.0,20.0,6,yes
1124,2008,LEXUS GS 350,3.5,6,Auto-S6,2WD,Gasoline,CA,midsize car,7.0,19.0,27.0,22.0,6,yes
1125,2008,LEXUS GS 350,3.5,6,Auto-S6,4WD,Gasoline,FA,midsize car,6.0,18.0,25.0,20.0,6,no
1126,2008,LEXUS GS 350,3.5,6,Auto-S6,2WD,Gasoline,FA,midsize car,6.0,19.0,27.0,22.0,6,no
1127,2008,LEXUS GS 450h,3.5,6,Auto-S6,2WD,Gasoline,CA,small car,9.0,22.0,25.0,23.0,7,yes
1128,2008,LEXUS GS 450h,3.5,6,Auto-S6,2WD,Gasoline,FA,small car,8.0,22.0,25.0,23.0,7,yes
1129,2008,LEXUS GS 460,4.6,8,S8,2WD,Gasoline,CA,midsize car,7.0,17.0,24.0,20.0,6,yes
1130,2008,LEXUS GS 460,4.6,8,S8,2WD,Gasoline,FA,midsize car,6.0,17.0,24.0,20.0,6,no
1131,2008,LEXUS GX 470,4.7,8,Auto-L5,4WD,Gasoline,CA,SUV,7.0,14.0,18.0,15.0,3,no
1132,2008,LEXUS GX 470,4.7,8,Auto-L5,4WD,Gasoline,FA,SUV,6.0,14.0,18.0,15.0,3,no
1133,2008,LEXUS IS 250,2.5,6,Man-6,2WD,Gasoline,CA,small car,7.0,18.0,26.0,21.0,6,yes
1134,2008,LEXUS IS 250,2.5,6,Auto-S6,4WD,Gasoline,CA,small car,7.0,20.0,26.0,22.0,6,yes
1135,2008,LEXUS IS 250,2.5,6,Auto-S6,2WD,Gasoline,CA,small car,7.0,21.0,29.0,24.0,7,yes
1136,2008,LEXUS IS 250,2.5,6,Man-6,2WD,Gasoline,FA,small car,6.0,18.0,26.0,21.0,6,no
1137,2008,LEXUS IS 250,2.5,6,Auto-S6,4WD,Gasoline,FA,small car,6.0,20.0,26.0,22.0,6,no
1138,2008,LEXUS IS 250,2.5,6,Auto-S6,2WD,Gasoline,FA,small car,6.0,21.0,29.0,24.0,7,yes
1139,2008,LEXUS IS 350,3.5,6,Auto-S6,2WD,Gasoline,CA,small car,7.0,18.0,25.0,20.0,6,yes
1140,2008,LEXUS IS 350,3.5,6,Auto-S6,2WD,Gasoline,FA,small car,6.0,18.0,25.0,20.0,6,no
1141,2008,LEXUS LS 460,4.6,8,S8,2WD,Gasoline,CA,midsize car,7.0,16.0,24.0,19.0,5,no
1142,2008,LEXUS LS 460,4.6,8,S8,2WD,Gasoline,FA,midsize car,6.0,16.0,24.0,19.0,5,no
1143,2008,LEXUS LS 460 L,4.6,8,S8,2WD,Gasoline,CA,midsize car,7.0,16.0,24.0,19.0,5,no
1144,2008,LEXUS LS 460 L,4.6,8,S8,2WD,Gasoline,FA,midsize car,6.0,16.0,24.0,19.0,5,no
1145,2008,LEXUS LS 600HL,5.0,8,S8,4WD,Gasoline,CA,midsize car,9.0,20.0,22.0,21.0,6,yes
1146,2008,LEXUS LS 600HL,5.0,8,S8,4WD,Gasoline,FA,midsize car,8.0,20.0,22.0,21.0,6,yes
1147,2008,LEXUS LX 570,5.7,8,Auto-S6,4WD,Gasoline,CA,SUV,7.0,12.0,18.0,14.0,2,no
1148,2008,LEXUS LX 570,5.7,8,Auto-S6,4WD,Gasoline,FA,SUV,6.0,12.0,18.0,14.0,2,no
1149,2008,LEXUS RX 350,3.5,6,Auto-L5,2WD,Gasoline,CA,SUV,7.0,18.0,23.0,20.0,6,yes
1150,2008,LEXUS RX 350,3.5,6,Auto-S5,2WD,Gasoline,CA,SUV,7.0,18.0,23.0,20.0,6,yes
1151,2008,LEXUS RX 350,3.5,6,Auto-L5,4WD,Gasoline,CA,SUV,7.0,17.0,22.0,19.0,5,no
1152,2008,LEXUS RX 350,3.5,6,Auto-S5,4WD,Gasoline,CA,SUV,7.0,17.0,22.0,19.0,5,no
1153,2008,LEXUS RX 350,3.5,6,Auto-L5,2WD,Gasoline,FA,SUV,6.0,18.0,23.0,20.0,6,no
1154,2008,LEXUS RX 350,3.5,6,Auto-S5,2WD,Gasoline,FA,SUV,6.0,18.0,23.0,20.0,6,no
1155,2008,LEXUS RX 350,3.5,6,Auto-L5,4WD,Gasoline,FA,SUV,6.0,17.0,22.0,19.0,5,no
1156,2008,LEXUS RX 350,3.5,6,Auto-S5,4WD,Gasoline,FA,SUV,6.0,17.0,22.0,19.0,5,no
1157,2008,LEXUS RX 400H,3.3,6,Auto-AV,2WD,Gasoline,CA,SUV,9.0,27.0,24.0,25.0,7,yes
1158,2008,LEXUS RX 400H,3.3,6,Auto-AV,4WD,Gasoline,CA,SUV,9.0,26.0,24.0,25.0,7,yes
1159,2008,LEXUS RX 400H,3.3,6,Auto-AV,2WD,Gasoline,FA,SUV,8.0,27.0,24.0,25.0,7,yes
1160,2008,LEXUS RX 400H,3.3,6,Auto-AV,4WD,Gasoline,FA,SUV,8.0,26.0,24.0,25.0,7,yes
1161,2008,LEXUS SC 430,4.3,8,Auto-S6,2WD,Gasoline,CA,small car,6.0,16.0,23.0,19.0,5,no
1162,2008,LEXUS SC 430,4.3,8,Auto-S6,2WD,Gasoline,FA,small car,3.0,16.0,23.0,19.0,5,no
1163,2008,LINCOLN MKX,3.5,6,Auto-L6,2WD,Gasoline,CA,SUV,7.0,16.0,24.0,19.0,5,no
1164,2008,LINCOLN MKX,3.5,6,Auto-L6,4WD,Gasoline,CA,SUV,7.0,15.0,22.0,18.0,5,no
1165,2008,LINCOLN MKX,3.5,6,Auto-L6,2WD,Gasoline,FA,SUV,6.0,16.0,24.0,19.0,5,no
1166,2008,LINCOLN MKX,3.5,6,Auto-L6,4WD,Gasoline,FA,SUV,6.0,15.0,22.0,18.0,5,no
1167,2008,LINCOLN MKZ,3.5,6,Auto-L6,4WD,Gasoline,CA,midsize car,7.0,17.0,24.0,19.0,5,no
1168,2008,LINCOLN MKZ,3.5,6,Auto-L6,2WD,Gasoline,CA,midsize car,7.0,18.0,28.0,22.0,6,yes
1169,2008,LINCOLN MKZ,3.5,6,Auto-L6,4WD,Gasoline,FA,midsize car,6.0,17.0,24.0,19.0,5,no
1170,2008,LINCOLN MKZ,3.5,6,Auto-L6,2WD,Gasoline,FA,midsize car,6.0,18.0,28.0,22.0,6,no
1171,2008,LINCOLN Mark LT,5.4,8,Auto-L4,2WD,Gasoline,FA,pickup,7.0,12.0,16.0,14.0,2,no
1172,2008,LINCOLN Mark LT,5.4,8,Auto-L4,4WD,Gasoline,FA,pickup,7.0,13.0,17.0,14.0,2,no
1173,2008,LINCOLN Mark LT,5.4,8,Auto-L4,2WD,Gasoline,CA,pickup,7.0,12.0,16.0,14.0,2,no
1174,2008,LINCOLN Mark LT,5.4,8,Auto-L4,4WD,Gasoline,CA,pickup,7.0,13.0,17.0,14.0,2,no
1175,2008,LINCOLN Mark LT,5.4,8,Auto-L4,2WD,Gasoline,FA,pickup,3.0,12.0,16.0,14.0,2,no
1176,2008,LINCOLN Mark LT,5.4,8,Auto-L4,4WD,Gasoline,FA,pickup,3.0,13.0,17.0,14.0,2,no
1177,2008,LINCOLN Navigator,5.4,8,Auto-L6,2WD,Gasoline,CA,SUV,7.0,12.0,18.0,14.0,2,no
1178,2008,LINCOLN Navigator,5.4,8,Auto-L6,2WD,Gasoline,FA,SUV,6.0,12.0,18.0,14.0,2,no
1179,2008,LOTUS Elise,1.8,4,Man-6,2WD,Gasoline,FA,small car,6.0,20.0,26.0,22.0,6,no
1180,2008,LOTUS Elise,1.8,4,Man-6,2WD,Gasoline,FA,small car,6.0,21.0,27.0,23.0,7,no
1181,2008,LOTUS Elise,1.8,4,Man-6,2WD,Gasoline,CA,small car,6.0,20.0,26.0,22.0,6,no
1182,2008,LOTUS Elise,1.8,4,Man-6,2WD,Gasoline,CA,small car,6.0,21.0,27.0,23.0,7,no
1183,2008,LOTUS Exige,1.8,4,Man-6,2WD,Gasoline,FA,small car,6.0,20.0,26.0,22.0,6,no
1184,2008,LOTUS Exige,1.8,4,Man-6,2WD,Gasoline,FA,small car,6.0,21.0,27.0,23.0,7,no
1185,2008,LOTUS Exige,1.8,4,Man-6,2WD,Gasoline,CA,small car,6.0,20.0,26.0,22.0,6,no
1186,2008,LOTUS Exige,1.8,4,Man-6,2WD,Gasoline,CA,small car,6.0,21.0,27.0,23.0,7,no
1187,2008,MASERATI Granturismo,4.2,8,Auto-6,2WD,Gasoline,FA,small car,6.0,14.0,21.0,17.0,4,no
1188,2008,MASERATI Granturismo,4.2,8,Auto-6,2WD,Gasoline,CA,small car,6.0,14.0,21.0,17.0,4,no
1189,2008,MASERATI Quattroporte,4.2,8,Auto-6,2WD,Gasoline,FA,large car,6.0,13.0,19.0,15.0,3,no
1190,2008,MASERATI Quattroporte,4.2,8,Auto-6,2WD,Gasoline,CA,large car,6.0,13.0,19.0,15.0,3,no
1191,2008,MAZDA 3,2.0,4,Auto-S4,2WD,Gasoline,CA,small car,9.5,23.0,31.0,26.0,8,yes
1192,2008,MAZDA 3,2.0,4,Man-5,2WD,Gasoline,CA,small car,9.5,24.0,32.0,27.0,8,yes
1193,2008,MAZDA 3,2.3,4,Auto-S5,2WD,Gasoline,CA,small car,9.5,22.0,29.0,24.0,7,yes
1194,2008,MAZDA 3,2.3,4,Man-5,2WD,Gasoline,CA,small car,9.5,22.0,29.0,25.0,7,yes
1195,2008,MAZDA 3,2.3,4,Man-6,2WD,Gasoline,CA,midsize car,7.0,18.0,26.0,20.0,6,yes
1196,2008,MAZDA 3,2.0,4,Auto-S4,2WD,Gasoline,FA,small car,6.0,23.0,31.0,26.0,8,yes
1197,2008,MAZDA 3,2.0,4,Man-5,2WD,Gasoline,FA,small car,6.0,24.0,32.0,27.0,8,yes
1198,2008,MAZDA 3,2.3,4,Man-6,2WD,Gasoline,FA,midsize car,6.0,18.0,26.0,20.0,6,no
1199,2008,MAZDA 3,2.3,4,Auto-S5,2WD,Gasoline,FA,small car,6.0,22.0,29.0,24.0,7,yes
1200,2008,MAZDA 3,2.3,4,Man-5,2WD,Gasoline,FA,small car,6.0,22.0,29.0,25.0,7,yes
1201,2008,MAZDA 5,2.3,4,Auto-S5,2WD,Gasoline,FA,minivan,6.0,21.0,27.0,23.0,7,yes
1202,2008,MAZDA 5,2.3,4,Man-5,2WD,Gasoline,FA,minivan,6.0,22.0,28.0,24.0,7,yes
1203,2008,MAZDA 5,2.3,4,Auto-S5,2WD,Gasoline,CA,minivan,6.0,21.0,27.0,23.0,7,yes
1204,2008,MAZDA 5,2.3,4,Man-5,2WD,Gasoline,CA,minivan,6.0,22.0,28.0,24.0,7,yes
1205,2008,MAZDA 6,2.3,4,Auto-S5,2WD,Gasoline,CA,midsize car,9.5,21.0,28.0,24.0,7,yes
1206,2008,MAZDA 6,3.0,6,Man-5,2WD,Gasoline,CA,midsize car,7.0,17.0,25.0,20.0,6,yes
1207,2008,MAZDA 6,3.0,6,Auto-S6,2WD,Gasoline,CA,midsize car,7.0,18.0,25.0,20.0,6,yes
1208,2008,MAZDA 6,2.3,4,Auto-S5,2WD,Gasoline,FA,midsize car,6.0,21.0,28.0,24.0,7,yes
1209,2008,MAZDA 6,2.3,4,Man-5,2WD,Gasoline,FA,midsize car,6.0,21.0,29.0,24.0,7,yes
1210,2008,MAZDA 6,2.3,4,Auto-S5,2WD,Gasoline,CA,midsize car,6.0,21.0,28.0,24.0,7,yes
1211,2008,MAZDA 6,2.3,4,Man-5,2WD,Gasoline,CA,midsize car,6.0,21.0,29.0,24.0,7,yes
1212,2008,MAZDA 6,3.0,6,Man-5,2WD,Gasoline,FA,midsize car,6.0,17.0,25.0,20.0,6,no
1213,2008,MAZDA 6,3.0,6,Auto-S6,2WD,Gasoline,FA,midsize car,6.0,18.0,25.0,20.0,6,no
1214,2008,MAZDA B2300,2.3,4,Auto-L5,2WD,Gasoline,CA,pickup,7.0,19.0,24.0,21.0,6,yes
1215,2008,MAZDA B2300,2.3,4,Man-5,2WD,Gasoline,CA,pickup,7.0,21.0,26.0,23.0,7,yes
1216,2008,MAZDA B2300,2.3,4,Auto-L5,2WD,Gasoline,FA,pickup,6.0,19.0,24.0,21.0,6,no
1217,2008,MAZDA B2300,2.3,4,Man-5,2WD,Gasoline,FA,pickup,6.0,21.0,26.0,23.0,7,yes
1218,2008,MAZDA B3000,3.0,6,Auto-L5,2WD,Gasoline,CA,pickup,7.0,15.0,20.0,17.0,4,no
1219,2008,MAZDA B3000,3.0,6,Auto-L5,2WD,Gasoline,FA,pickup,6.0,15.0,20.0,17.0,4,no
1220,2008,MAZDA B3000,3.0,6,Man-5,2WD,Gasoline,FA,pickup,6.0,16.0,21.0,18.0,5,no
1221,2008,MAZDA B4000,4.0,6,Auto-L5,2WD,Gasoline,FA,pickup,6.0,15.0,20.0,17.0,4,no
1222,2008,MAZDA B4000,4.0,6,Auto-L5,4WD,Gasoline,FA,pickup,6.0,14.0,17.0,15.0,3,no
1223,2008,MAZDA B4000,4.0,6,Man-5,4WD,Gasoline,FA,pickup,6.0,15.0,19.0,16.0,4,no
1224,2008,MAZDA B4000,4.0,6,Auto-L5,2WD,Gasoline,CA,pickup,6.0,15.0,20.0,17.0,4,no
1225,2008,MAZDA B4000,4.0,6,Auto-L5,4WD,Gasoline,CA,pickup,6.0,14.0,17.0,15.0,3,no
1226,2008,MAZDA B4000,4.0,6,Man-5,4WD,Gasoline,CA,pickup,6.0,15.0,19.0,16.0,4,no
1227,2008,MAZDA CX-7,2.3,4,Auto-S6,2WD,Gasoline,FA,SUV,6.0,17.0,23.0,19.0,5,no
1228,2008,MAZDA CX-7,2.3,4,Auto-S6,4WD,Gasoline,FA,SUV,6.0,16.0,22.0,18.0,5,no
1229,2008,MAZDA CX-7,2.3,4,Auto-S6,2WD,Gasoline,CA,SUV,6.0,17.0,23.0,19.0,5,no
1230,2008,MAZDA CX-7,2.3,4,Auto-S6,4WD,Gasoline,CA,SUV,6.0,16.0,22.0,18.0,5,no
1231,2008,MAZDA CX-9,3.7,6,Auto-S6,2WD,Gasoline,CA,SUV,7.0,16.0,22.0,18.0,5,no
1232,2008,MAZDA CX-9,3.7,6,Auto-S6,4WD,Gasoline,CA,SUV,7.0,15.0,21.0,17.0,4,no
1233,2008,MAZDA CX-9,3.7,6,Auto-S6,2WD,Gasoline,FA,SUV,6.0,16.0,22.0,18.0,5,no
1234,2008,MAZDA CX-9,3.7,6,Auto-S6,4WD,Gasoline,FA,SUV,6.0,15.0,21.0,17.0,4,no
1235,2008,MAZDA MX-5,2.0,4,Auto-S6,2WD,Gasoline,CA,small car,7.0,20.0,27.0,23.0,7,yes
1236,2008,MAZDA MX-5,2.0,4,Man-6,2WD,Gasoline,CA,small car,7.0,21.0,28.0,24.0,7,yes
1237,2008,MAZDA MX-5,2.0,4,Man-5,2WD,Gasoline,CA,small car,7.0,22.0,27.0,24.0,7,yes
1238,2008,MAZDA MX-5,2.0,4,Auto-S6,2WD,Gasoline,FA,small car,6.0,20.0,27.0,23.0,7,yes
1239,2008,MAZDA MX-5,2.0,4,Man-6,2WD,Gasoline,FA,small car,6.0,21.0,28.0,24.0,7,yes
1240,2008,MAZDA MX-5,2.0,4,Man-5,2WD,Gasoline,FA,small car,6.0,22.0,27.0,24.0,7,yes
1241,2008,MAZDA RX-8,1.3,2,Man-6,2WD,Gasoline,FA,small car,6.0,16.0,22.0,18.0,5,no
1242,2008,MAZDA RX-8,1.3,2,Auto-S6,2WD,Gasoline,FA,small car,6.0,16.0,23.0,19.0,5,no
1243,2008,MAZDA RX-8,1.3,2,Man-6,2WD,Gasoline,CA,small car,6.0,16.0,22.0,18.0,5,no
1244,2008,MAZDA RX-8,1.3,2,Auto-S6,2WD,Gasoline,CA,small car,6.0,16.0,23.0,19.0,5,no
1245,2008,MAZDA Tribute,2.3,4,Man-5,2WD,Gasoline,CA,SUV,7.0,22.0,28.0,24.0,7,yes
1246,2008,MAZDA Tribute,2.3,4,Auto-L4,2WD,Gasoline,FA,SUV,6.0,20.0,26.0,22.0,6,no
1247,2008,MAZDA Tribute,2.3,4,Man-5,2WD,Gasoline,FA,SUV,6.0,22.0,28.0,24.0,7,yes
1248,2008,MAZDA Tribute,2.3,4,Auto-L4,4WD,Gasoline,FA,SUV,6.0,19.0,24.0,21.0,6,no
1249,2008,MAZDA Tribute,2.3,4,Auto-L4,2WD,Gasoline,CA,SUV,6.0,20.0,26.0,22.0,6,no
1250,2008,MAZDA Tribute,2.3,4,Auto-L4,4WD,Gasoline,CA,SUV,6.0,19.0,24.0,21.0,6,no
1251,2008,MAZDA Tribute,3.0,6,Auto-L4,2WD,Gasoline,FA,SUV,6.0,18.0,24.0,20.0,6,no
1252,2008,MAZDA Tribute,3.0,6,Auto-L4,4WD,Gasoline,FA,SUV,6.0,17.0,22.0,19.0,5,no
1253,2008,MAZDA Tribute,3.0,6,Auto-L4,2WD,Gasoline,CA,SUV,6.0,18.0,24.0,20.0,6,no
1254,2008,MAZDA Tribute,3.0,6,Auto-L4,4WD,Gasoline,CA,SUV,6.0,17.0,22.0,19.0,5,no
1255,2008,MAZDA Tribute Hybrid,2.3,4,Auto-AV,2WD,Gasoline,CA,SUV,9.5,34.0,30.0,32.0,9,yes
1256,2008,MAZDA Tribute Hybrid,2.3,4,Auto-AV,4WD,Gasoline,CA,SUV,9.5,29.0,27.0,28.0,8,yes
1257,2008,MAZDA Tribute Hybrid,2.3,4,Auto-AV,2WD,Gasoline,FA,SUV,8.0,34.0,30.0,32.0,9,yes
1258,2008,MAZDA Tribute Hybrid,2.3,4,Auto-AV,4WD,Gasoline,FA,SUV,8.0,29.0,27.0,28.0,8,yes
1259,2008,MERCEDES-BENZ C300,3.0,6,Man-6,2WD,Gasoline,FC,small car,7.0,18.0,26.0,21.0,6,yes
1260,2008,MERCEDES-BENZ C350,3.5,6,Auto-L7,2WD,Gasoline,FC,small car,7.0,17.0,25.0,20.0,6,yes
1261,2008,MERCEDES-BENZ CL550,5.5,8,Auto-L7,2WD,Gasoline,CA,small car,7.0,14.0,21.0,17.0,4,no
1262,2008,MERCEDES-BENZ CL550,5.5,8,Auto-L7,2WD,Gasoline,FA,small car,6.0,14.0,21.0,17.0,4,no
1263,2008,MERCEDES-BENZ CL600,5.5,12,Auto-L5,2WD,Gasoline,FA,small car,6.0,11.0,17.0,13.0,1,no
1264,2008,MERCEDES-BENZ CL600,5.5,12,Auto-L5,2WD,Gasoline,CA,small car,6.0,11.0,17.0,13.0,1,no
1265,2008,MERCEDES-BENZ CL63 AMG,6.2,8,Auto-S7,2WD,Gasoline,FA,small car,6.0,11.0,18.0,14.0,2,no
1266,2008,MERCEDES-BENZ CL63 AMG,6.2,8,Auto-S7,2WD,Gasoline,CA,small car,6.0,11.0,18.0,14.0,2,no
1267,2008,MERCEDES-BENZ CL65 AMG,5.5,12,Auto-S5,2WD,Gasoline,FA,small car,6.0,11.0,17.0,13.0,1,no
1268,2008,MERCEDES-BENZ CL65 AMG,5.5,12,Auto-S5,2WD,Gasoline,CA,small car,6.0,11.0,17.0,13.0,1,no
1269,2008,MERCEDES-BENZ CLK350,3.5,6,Auto-L7,2WD,Gasoline,FC,small car,7.0,17.0,25.0,20.0,6,yes
1270,2008,MERCEDES-BENZ CLK350 Cabriolet,3.5,6,Auto-L7,2WD,Gasoline,FC,small car,7.0,17.0,25.0,20.0,6,yes
1271,2008,MERCEDES-BENZ CLK550,5.5,8,Auto-L7,2WD,Gasoline,FC,small car,7.0,15.0,22.0,17.0,4,no
1272,2008,MERCEDES-BENZ CLK550 Cabriolet,5.5,8,Auto-L7,2WD,Gasoline,FC,small car,7.0,15.0,21.0,17.0,4,no
1273,2008,MERCEDES-BENZ CLK63 AMG,6.2,8,Auto-S7,2WD,Gasoline,FA,small car,6.0,12.0,19.0,14.0,2,no
1274,2008,MERCEDES-BENZ CLK63 AMG,6.2,8,Auto-S7,2WD,Gasoline,CA,small car,6.0,12.0,19.0,14.0,2,no
1275,2008,MERCEDES-BENZ CLK63 AMG Cabriolet,6.2,8,Auto-S7,2WD,Gasoline,FA,small car,6.0,12.0,18.0,14.0,2,no
1276,2008,MERCEDES-BENZ CLK63 AMG Cabriolet,6.2,8,Auto-S7,2WD,Gasoline,CA,small car,6.0,12.0,18.0,14.0,2,no
1277,2008,MERCEDES-BENZ CLS550,5.5,8,Auto-L7,2WD,Gasoline,FC,small car,7.0,14.0,21.0,16.0,4,no
1278,2008,MERCEDES-BENZ CLS63 AMG,6.2,8,Auto-S7,2WD,Gasoline,FA,small car,6.0,12.0,18.0,14.0,2,no
1279,2008,MERCEDES-BENZ CLS63 AMG,6.2,8,Auto-S7,2WD,Gasoline,CA,small car,6.0,12.0,18.0,14.0,2,no
1280,2008,MERCEDES-BENZ E320 Bluetec,3.0,6,Auto-L7,2WD,diesel,FA,midsize car,3.0,23.0,32.0,26.0,7,no
1281,2008,MERCEDES-BENZ E350,3.5,6,Auto-L7,2WD,Gasoline,CA,midsize car,9.5,17.0,24.0,19.0,5,no
1282,2008,MERCEDES-BENZ E350,3.5,6,Auto-L7,2WD,Gasoline,FC,midsize car,7.0,17.0,24.0,19.0,5,no
1283,2008,MERCEDES-BENZ E350,3.5,6,Auto-L7,2WD,Gasoline,FA,midsize car,7.0,17.0,24.0,19.0,5,no
1284,2008,MERCEDES-BENZ E550,5.5,8,Auto-L7,2WD,Gasoline,FC,midsize car,7.0,15.0,22.0,17.0,4,no
1285,2008,MERCEDES-BENZ E550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,CA,midsize car,7.0,13.0,19.0,16.0,4,no
1286,2008,MERCEDES-BENZ E550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,FA,midsize car,6.0,13.0,19.0,16.0,4,no
1287,2008,MERCEDES-BENZ E63 AMG,6.2,8,Auto-S7,2WD,Gasoline,FA,midsize car,6.0,12.0,19.0,15.0,3,no
1288,2008,MERCEDES-BENZ E63 AMG,6.2,8,Auto-S7,2WD,Gasoline,CA,midsize car,6.0,12.0,19.0,15.0,3,no
1289,2008,MERCEDES-BENZ E63 AMG Wagon,6.2,8,Auto-S7,2WD,Gasoline,FA,station wagon,6.0,12.0,18.0,14.0,2,no
1290,2008,MERCEDES-BENZ E63 AMG Wagon,6.2,8,Auto-S7,2WD,Gasoline,CA,station wagon,6.0,12.0,18.0,14.0,2,no
1291,2008,MERCEDES-BENZ G500,5.0,8,Auto-L7,4WD,Gasoline,FA,SUV,6.0,12.0,15.0,13.0,1,no
1292,2008,MERCEDES-BENZ G500,5.0,8,Auto-L7,4WD,Gasoline,CA,SUV,6.0,12.0,15.0,13.0,1,no
1293,2008,MERCEDES-BENZ G55 AMG,5.4,8,Auto-L5,4WD,Gasoline,FA,SUV,6.0,11.0,13.0,12.0,0,no
1294,2008,MERCEDES-BENZ G55 AMG,5.4,8,Auto-L5,4WD,Gasoline,CA,SUV,6.0,11.0,13.0,12.0,0,no
1295,2008,MERCEDES-BENZ GL320 CDI 4Matic,3.0,6,Auto-L7,4WD,diesel,FA,SUV,1.0,18.0,24.0,20.0,4,no
1296,2008,MERCEDES-BENZ GL450 4Matic,4.6,8,Auto-L7,4WD,Gasoline,CA,SUV,7.0,13.0,18.0,15.0,3,no
1297,2008,MERCEDES-BENZ GL450 4Matic,4.6,8,Auto-L7,4WD,Gasoline,FA,SUV,6.0,13.0,18.0,15.0,3,no
1298,2008,MERCEDES-BENZ GL550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,CA,SUV,7.0,13.0,17.0,14.0,2,no
1299,2008,MERCEDES-BENZ GL550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,FA,SUV,6.0,13.0,17.0,14.0,2,no
1300,2008,MERCEDES-BENZ ML320 CDI 4Matic,3.0,6,Auto-L7,4WD,diesel,FA,SUV,1.0,18.0,24.0,21.0,5,no
1301,2008,MERCEDES-BENZ ML350 4Matic,3.5,6,Auto-L7,4WD,Gasoline,CA,SUV,7.0,15.0,20.0,17.0,4,no
1302,2008,MERCEDES-BENZ ML350 4Matic,3.5,6,Auto-L7,4WD,Gasoline,FA,SUV,6.0,15.0,20.0,17.0,4,no
1303,2008,MERCEDES-BENZ ML550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,CA,SUV,7.0,13.0,18.0,15.0,3,no
1304,2008,MERCEDES-BENZ ML550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,FA,SUV,6.0,13.0,18.0,15.0,3,no
1305,2008,MERCEDES-BENZ Maybach 57,5.5,12,Auto-L5,2WD,Gasoline,FA,large car,6.0,10.0,16.0,12.0,0,no
1306,2008,MERCEDES-BENZ Maybach 57,5.5,12,Auto-L5,2WD,Gasoline,CA,large car,6.0,10.0,16.0,12.0,0,no
1307,2008,MERCEDES-BENZ Maybach 57S,6.0,12,Auto-L5,2WD,Gasoline,FA,large car,6.0,10.0,16.0,12.0,0,no
1308,2008,MERCEDES-BENZ Maybach 57S,6.0,12,Auto-L5,2WD,Gasoline,CA,large car,6.0,10.0,16.0,12.0,0,no
1309,2008,MERCEDES-BENZ Maybach 62,5.5,12,Auto-L5,2WD,Gasoline,FA,large car,6.0,10.0,16.0,12.0,0,no
1310,2008,MERCEDES-BENZ Maybach 62,5.5,12,Auto-L5,2WD,Gasoline,CA,large car,6.0,10.0,16.0,12.0,0,no
1311,2008,MERCEDES-BENZ Maybach 62S,6.0,12,Auto-L5,2WD,Gasoline,FA,large car,6.0,10.0,16.0,12.0,0,no
1312,2008,MERCEDES-BENZ Maybach 62S,6.0,12,Auto-L5,2WD,Gasoline,CA,large car,6.0,10.0,16.0,12.0,0,no
1313,2008,MERCEDES-BENZ R320 CDI 4Matic,3.0,6,Auto-L7,4WD,diesel,FA,SUV,1.0,18.0,24.0,21.0,5,no
1314,2008,MERCEDES-BENZ R350,3.5,6,Auto-L7,2WD,Gasoline,CA,SUV,7.0,15.0,20.0,17.0,4,no
1315,2008,MERCEDES-BENZ R350,3.5,6,Auto-L7,2WD,Gasoline,FA,SUV,6.0,15.0,20.0,17.0,4,no
1316,2008,MERCEDES-BENZ R350 4Matic,3.5,6,Auto-L7,4WD,Gasoline,CA,SUV,7.0,15.0,19.0,16.0,4,no
1317,2008,MERCEDES-BENZ R350 4Matic,3.5,6,Auto-L7,4WD,Gasoline,FA,SUV,6.0,15.0,19.0,16.0,4,no
1318,2008,MERCEDES-BENZ S550,5.5,8,Auto-L7,2WD,Gasoline,CA,large car,7.0,14.0,21.0,16.0,4,no
1319,2008,MERCEDES-BENZ S550,5.5,8,Auto-L7,2WD,Gasoline,FA,large car,6.0,14.0,21.0,16.0,4,no
1320,2008,MERCEDES-BENZ S550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,CA,large car,7.0,14.0,20.0,16.0,4,no
1321,2008,MERCEDES-BENZ S550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,FA,large car,6.0,14.0,20.0,16.0,4,no
1322,2008,MERCEDES-BENZ S600,5.5,12,Auto-L5,2WD,Gasoline,FA,large car,6.0,11.0,17.0,13.0,1,no
